SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
pnp.ru.82311::2 DiDi_NLP.1191 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::2 Online-A.1583 Online-B.1603 1 1 1 1 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 0 0
pnp.ru.82311::2 Online-A.1583 ariel197197.512 1 1 1 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0 0 0 1
pnp.ru.82311::2 eTranslation.686 Online-B.1603 0 0 0 0 1 1 0 0 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 1
pnp.ru.82311::2 eTranslation.686 ariel197197.512 0 0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1
pnp.ru.82311::2 OPPO.1094 ariel197197.512 1 1 1 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0
pnp.ru.82311::2 Online-B.1603 ariel197197.512 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1
pnp.ru.82311::2 PROMT_NMT.78 ariel197197.512 1 1 1 1 1 1 0 0 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1
pnp.ru.82311::2 Online-G.1567 ariel197197.512 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1
pnp.ru.82311::2 AFRL.1083 ariel197197.512 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0
pnp.ru.82311::2 Online-Z.1644 ariel197197.512 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 0
pnp.ru.82311::3 eTranslation.686 ariel197197.512 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
pnp.ru.82311::3 Online-A.1583 ariel197197.512 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
pnp.ru.82311::3 PROMT_NMT.78 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::4 PROMT_NMT.78 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
pnp.ru.82311::5 OPPO.1094 DiDi_NLP.1191 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1
pnp.ru.82311::5 OPPO.1094 Online-B.1603 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::5 OPPO.1094 Online-Z.1644 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::5 Online-A.1583 DiDi_NLP.1191 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
pnp.ru.82311::5 Online-A.1583 Online-B.1603 1 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1
pnp.ru.82311::5 Online-A.1583 Online-Z.1644 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1
pnp.ru.82311::5 PROMT_NMT.78 DiDi_NLP.1191 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1
pnp.ru.82311::5 PROMT_NMT.78 Online-B.1603 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
pnp.ru.82311::5 PROMT_NMT.78 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
pnp.ru.82311::5 eTranslation.686 DiDi_NLP.1191 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::5 eTranslation.686 Online-B.1603 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1
pnp.ru.82311::5 eTranslation.686 Online-Z.1644 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1
pnp.ru.82311::5 ariel197197.512 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
pnp.ru.82311::6 Online-B.1603 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 Online-B.1603 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 Online-B.1603 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 PROMT_NMT.78 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 PROMT_NMT.78 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
pnp.ru.82311::6 PROMT_NMT.78 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
pnp.ru.82311::6 eTranslation.686 OPPO.1094 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 1
pnp.ru.82311::6 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::6 eTranslation.686 Online-G.1567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
pnp.ru.82311::6 eTranslation.686 AFRL.1083 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 eTranslation.686 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 eTranslation.686 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 OPPO.1094 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1
pnp.ru.82311::6 DiDi_NLP.1191 ariel197197.512 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0 1 1 0 1 1 0
pnp.ru.82311::6 Online-A.1583 ariel197197.512 1 1 0 1 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0
pnp.ru.82311::6 Online-G.1567 ariel197197.512 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::6 AFRL.1083 ariel197197.512 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0
pnp.ru.82311::6 Online-Z.1644 ariel197197.512 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
pnp.ru.82311::7 AFRL.1083 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1
pnp.ru.82311::7 AFRL.1083 ariel197197.512 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::7 Online-A.1583 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1
pnp.ru.82311::7 Online-A.1583 ariel197197.512 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1
pnp.ru.82311::7 Online-B.1603 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1
pnp.ru.82311::7 Online-B.1603 ariel197197.512 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
pnp.ru.82311::7 PROMT_NMT.78 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1
pnp.ru.82311::7 PROMT_NMT.78 ariel197197.512 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::7 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
pnp.ru.82311::7 eTranslation.686 ariel197197.512 0 0 0 0 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1
pnp.ru.82311::7 OPPO.1094 ariel197197.512 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1
pnp.ru.82311::7 DiDi_NLP.1191 ariel197197.512 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
pnp.ru.82311::7 Online-G.1567 ariel197197.512 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1
pnp.ru.82311::7 Online-Z.1644 ariel197197.512 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1
pnp.ru.82311::7 Online-Z.1644 DiDi_NLP.1191 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
pnp.ru.82311::8 PROMT_NMT.78 AFRL.1083 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 0
pnp.ru.82311::10 OPPO.1094 Online-A.1583 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::10 OPPO.1094 ariel197197.512 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
pnp.ru.82311::10 OPPO.1094 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 DiDi_NLP.1191 Online-A.1583 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::10 DiDi_NLP.1191 ariel197197.512 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1
pnp.ru.82311::10 DiDi_NLP.1191 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 AFRL.1083 Online-A.1583 0 0 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::10 AFRL.1083 ariel197197.512 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1
pnp.ru.82311::10 AFRL.1083 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 Online-B.1603 Online-A.1583 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::10 Online-B.1603 ariel197197.512 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 Online-B.1603 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 PROMT_NMT.78 Online-A.1583 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 PROMT_NMT.78 Online-G.1567 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
pnp.ru.82311::10 PROMT_NMT.78 AFRL.1083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
pnp.ru.82311::10 PROMT_NMT.78 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 PROMT_NMT.78 ariel197197.512 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
pnp.ru.82311::10 Online-G.1567 Online-A.1583 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1
pnp.ru.82311::10 Online-G.1567 ariel197197.512 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1
pnp.ru.82311::10 Online-G.1567 Online-Z.1644 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1
pnp.ru.82311::10 eTranslation.686 Online-A.1583 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::10 eTranslation.686 Online-G.1567 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::10 eTranslation.686 ariel197197.512 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
pnp.ru.82311::10 eTranslation.686 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::11 PROMT_NMT.78 Online-G.1567 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
pnp.ru.82311::11 DiDi_NLP.1191 Online-G.1567 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
pnp.ru.82311::11 Online-A.1583 Online-G.1567 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
pnp.ru.82311::11 Online-B.1603 Online-G.1567 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0
pnp.ru.82311::11 AFRL.1083 Online-G.1567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
pnp.ru.82311::11 eTranslation.686 Online-G.1567 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0
pnp.ru.82311::12 OPPO.1094 DiDi_NLP.1191 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1
pnp.ru.82311::12 AFRL.1083 DiDi_NLP.1191 0 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
pnp.ru.82311::12 Online-A.1583 DiDi_NLP.1191 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
pnp.ru.82311::12 Online-B.1603 DiDi_NLP.1191 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1
pnp.ru.82311::12 PROMT_NMT.78 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 0
pnp.ru.82311::12 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::12 ariel197197.512 DiDi_NLP.1191 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1
pnp.ru.82311::13 OPPO.1094 DiDi_NLP.1191 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
pnp.ru.82311::13 AFRL.1083 DiDi_NLP.1191 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::13 Online-A.1583 DiDi_NLP.1191 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 0
pnp.ru.82311::13 Online-B.1603 DiDi_NLP.1191 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 1
pnp.ru.82311::13 PROMT_NMT.78 DiDi_NLP.1191 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1
pnp.ru.82311::13 Online-G.1567 DiDi_NLP.1191 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0 1 1 0 1
pnp.ru.82311::13 eTranslation.686 DiDi_NLP.1191 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1
pnp.ru.82311::13 ariel197197.512 DiDi_NLP.1191 1 0 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1
pnp.ru.82311::13 Online-Z.1644 DiDi_NLP.1191 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1
pnp.ru.82311::14 OPPO.1094 PROMT_NMT.78 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0
pnp.ru.82311::14 DiDi_NLP.1191 PROMT_NMT.78 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pnp.ru.82311::14 Online-A.1583 PROMT_NMT.78 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
pnp.ru.82311::14 Online-B.1603 PROMT_NMT.78 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
pnp.ru.82311::14 Online-G.1567 PROMT_NMT.78 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0
pnp.ru.82311::14 AFRL.1083 PROMT_NMT.78 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0
pnp.ru.82311::14 Online-Z.1644 PROMT_NMT.78 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
pnp.ru.82311::14 eTranslation.686 PROMT_NMT.78 0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0
pnp.ru.82311::14 ariel197197.512 PROMT_NMT.78 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0
pnp.ru.82311::15 PROMT_NMT.78 AFRL.1083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
pnp.ru.82311::15 PROMT_NMT.78 Online-Z.1644 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 0 0
pnp.ru.82311::15 PROMT_NMT.78 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::15 eTranslation.686 ariel197197.512 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::15 eTranslation.686 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
pnp.ru.82311::15 OPPO.1094 ariel197197.512 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 0 0 0 0
pnp.ru.82311::15 OPPO.1094 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::15 DiDi_NLP.1191 ariel197197.512 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
pnp.ru.82311::15 DiDi_NLP.1191 Online-Z.1644 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
pnp.ru.82311::15 Online-A.1583 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
pnp.ru.82311::15 Online-A.1583 Online-Z.1644 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
pnp.ru.82311::15 Online-B.1603 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
pnp.ru.82311::15 Online-B.1603 Online-Z.1644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
pnp.ru.82311::15 Online-G.1567 ariel197197.512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
pnp.ru.82311::15 Online-G.1567 Online-Z.1644 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 0 0 1 1
