SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
viduthalai-ta.373::2 Online-B.1604 zlabs-nlp.1180 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::2 Online-Z.1645 zlabs-nlp.1180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::2 Online-Z.1645 Huoshan_Translate.1431 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 1 0 1 0 0 0
viduthalai-ta.373::2 Online-Z.1645 Online-B.1604 1 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
viduthalai-ta.373::2 Online-Z.1645 UEDIN.384 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 0 1 1
viduthalai-ta.373::2 UEDIN.384 zlabs-nlp.1180 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1
viduthalai-ta.373::2 Microsoft_STC_India.264 zlabs-nlp.1180 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
viduthalai-ta.373::2 Microsoft_STC_India.264 Huoshan_Translate.1431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0
viduthalai-ta.373::3 GTCOM.1409 Huoshan_Translate.1431 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1
viduthalai-ta.373::3 GTCOM.1409 Online-B.1604 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 0 0 0
viduthalai-ta.373::3 GTCOM.1409 Online-Z.1645 0 0 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1
viduthalai-ta.373::3 GTCOM.1409 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::3 Microsoft_STC_India.264 Online-B.1604 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0
viduthalai-ta.373::3 Microsoft_STC_India.264 Online-Z.1645 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1
viduthalai-ta.373::3 Microsoft_STC_India.264 UEDIN.384 0 1 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0
viduthalai-ta.373::3 zlabs-nlp.1180 Huoshan_Translate.1431 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1
viduthalai-ta.373::3 zlabs-nlp.1180 Online-B.1604 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0
viduthalai-ta.373::3 zlabs-nlp.1180 Online-Z.1645 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 1
viduthalai-ta.373::3 zlabs-nlp.1180 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
viduthalai-ta.373::4 GTCOM.1409 Huoshan_Translate.1431 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::4 GTCOM.1409 Online-B.1604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
viduthalai-ta.373::4 GTCOM.1409 UEDIN.384 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
viduthalai-ta.373::4 Microsoft_STC_India.264 Online-B.1604 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
viduthalai-ta.373::4 Microsoft_STC_India.264 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
viduthalai-ta.373::4 zlabs-nlp.1180 Huoshan_Translate.1431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::4 zlabs-nlp.1180 Online-B.1604 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0
viduthalai-ta.373::4 zlabs-nlp.1180 UEDIN.384 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
viduthalai-ta.373::4 Online-Z.1645 Online-B.1604 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1
viduthalai-ta.373::4 Online-Z.1645 UEDIN.384 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
viduthalai-ta.373::5 GTCOM.1409 Huoshan_Translate.1431 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0
viduthalai-ta.373::5 GTCOM.1409 Online-B.1604 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
viduthalai-ta.373::5 GTCOM.1409 Online-Z.1645 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
viduthalai-ta.373::5 GTCOM.1409 UEDIN.384 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0
viduthalai-ta.373::5 Microsoft_STC_India.264 Online-B.1604 1 0 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 1
viduthalai-ta.373::5 Microsoft_STC_India.264 Online-Z.1645 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
viduthalai-ta.373::5 Microsoft_STC_India.264 UEDIN.384 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
viduthalai-ta.373::5 Microsoft_STC_India.264 Huoshan_Translate.1431 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0
viduthalai-ta.373::5 zlabs-nlp.1180 Huoshan_Translate.1431 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0
viduthalai-ta.373::5 zlabs-nlp.1180 Online-B.1604 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0
viduthalai-ta.373::5 zlabs-nlp.1180 Online-Z.1645 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0
viduthalai-ta.373::5 zlabs-nlp.1180 UEDIN.384 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
viduthalai-ta.373::6 Huoshan_Translate.1431 Online-B.1604 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0
viduthalai-ta.373::6 Huoshan_Translate.1431 UEDIN.384 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 1 0
viduthalai-ta.373::6 GTCOM.1409 Online-B.1604 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0
viduthalai-ta.373::6 GTCOM.1409 Online-Z.1645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0
viduthalai-ta.373::6 GTCOM.1409 UEDIN.384 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0
viduthalai-ta.373::6 Microsoft_STC_India.264 Online-B.1604 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
viduthalai-ta.373::6 Microsoft_STC_India.264 UEDIN.384 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0
viduthalai-ta.373::6 zlabs-nlp.1180 Online-B.1604 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1
viduthalai-ta.373::6 zlabs-nlp.1180 UEDIN.384 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 1
viduthalai-ta.373::7 Huoshan_Translate.1431 Online-B.1604 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
viduthalai-ta.373::7 Huoshan_Translate.1431 Online-Z.1645 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
viduthalai-ta.373::7 Huoshan_Translate.1431 UEDIN.384 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::7 Huoshan_Translate.1431 Microsoft_STC_India.264 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1
viduthalai-ta.373::7 GTCOM.1409 Online-B.1604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
viduthalai-ta.373::7 GTCOM.1409 Online-Z.1645 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::7 GTCOM.1409 UEDIN.384 0 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1
viduthalai-ta.373::7 zlabs-nlp.1180 Online-B.1604 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
viduthalai-ta.373::7 zlabs-nlp.1180 Online-Z.1645 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
viduthalai-ta.373::7 zlabs-nlp.1180 UEDIN.384 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::8 zlabs-nlp.1180 Online-B.1604 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::8 zlabs-nlp.1180 GTCOM.1409 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1
viduthalai-ta.373::8 zlabs-nlp.1180 Online-Z.1645 0 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
viduthalai-ta.373::8 zlabs-nlp.1180 UEDIN.384 1 1 1 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1
viduthalai-ta.373::8 Huoshan_Translate.1431 Online-Z.1645 0 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1
viduthalai-ta.373::8 Online-B.1604 Online-Z.1645 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1
viduthalai-ta.373::8 GTCOM.1409 Online-Z.1645 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 1
viduthalai-ta.373::8 Microsoft_STC_India.264 Online-Z.1645 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 1
viduthalai-ta.373::8 UEDIN.384 Online-Z.1645 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
viduthalai-ta.373::9 GTCOM.1409 Huoshan_Translate.1431 1 0 0 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1
viduthalai-ta.373::9 GTCOM.1409 Online-B.1604 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0
viduthalai-ta.373::9 GTCOM.1409 UEDIN.384 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0
viduthalai-ta.373::9 Microsoft_STC_India.264 Online-B.1604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::9 Microsoft_STC_India.264 UEDIN.384 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
viduthalai-ta.373::9 zlabs-nlp.1180 Online-B.1604 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 0
viduthalai-ta.373::9 zlabs-nlp.1180 UEDIN.384 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
viduthalai-ta.373::9 Online-Z.1645 Huoshan_Translate.1431 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 1
viduthalai-ta.373::9 Online-Z.1645 Online-B.1604 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
viduthalai-ta.373::9 Online-Z.1645 UEDIN.384 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 0
viduthalai-ta.373::10 Huoshan_Translate.1431 Online-B.1604 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0
viduthalai-ta.373::10 Huoshan_Translate.1431 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::10 GTCOM.1409 Online-B.1604 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1
viduthalai-ta.373::10 GTCOM.1409 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::10 Microsoft_STC_India.264 Online-B.1604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::10 Microsoft_STC_India.264 UEDIN.384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::10 zlabs-nlp.1180 Online-B.1604 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
viduthalai-ta.373::10 zlabs-nlp.1180 UEDIN.384 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
viduthalai-ta.373::10 Online-Z.1645 Online-B.1604 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
viduthalai-ta.373::10 Online-Z.1645 UEDIN.384 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1
viduthalai-ta.373::11 Huoshan_Translate.1431 GTCOM.1409 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::11 Huoshan_Translate.1431 Online-B.1604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
viduthalai-ta.373::11 Huoshan_Translate.1431 UEDIN.384 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1
viduthalai-ta.373::11 Online-B.1604 GTCOM.1409 0 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::11 Microsoft_STC_India.264 Online-B.1604 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
viduthalai-ta.373::11 Microsoft_STC_India.264 UEDIN.384 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
viduthalai-ta.373::11 Microsoft_STC_India.264 GTCOM.1409 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
viduthalai-ta.373::11 zlabs-nlp.1180 Online-B.1604 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0
viduthalai-ta.373::11 zlabs-nlp.1180 GTCOM.1409 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0
viduthalai-ta.373::11 zlabs-nlp.1180 UEDIN.384 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
viduthalai-ta.373::11 Online-Z.1645 Online-B.1604 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1
viduthalai-ta.373::11 Online-Z.1645 GTCOM.1409 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::11 Online-Z.1645 UEDIN.384 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
viduthalai-ta.373::11 UEDIN.384 GTCOM.1409 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
viduthalai-ta.373::12 GTCOM.1409 Huoshan_Translate.1431 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::12 GTCOM.1409 Online-B.1604 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1
viduthalai-ta.373::12 GTCOM.1409 zlabs-nlp.1180 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::12 GTCOM.1409 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::12 GTCOM.1409 Microsoft_STC_India.264 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::12 Huoshan_Translate.1431 Online-B.1604 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0
viduthalai-ta.373::12 Online-Z.1645 zlabs-nlp.1180 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::12 Online-Z.1645 Online-B.1604 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::12 Online-Z.1645 Microsoft_STC_India.264 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::12 Online-Z.1645 UEDIN.384 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
viduthalai-ta.373::13 Huoshan_Translate.1431 Online-B.1604 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
viduthalai-ta.373::13 Huoshan_Translate.1431 zlabs-nlp.1180 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
