SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
interia-pl.2077::1 Online-B.1601 Tilde.1310 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0
interia-pl.2077::1 Online-A.1582 Online-Z.1642 0 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0
interia-pl.2077::1 Online-A.1582 OPPO.733 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0
interia-pl.2077::1 Online-A.1582 NICT_Kyoto.1234 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0
interia-pl.2077::1 Online-A.1582 Tilde.1310 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 0 0 0
interia-pl.2077::1 SJTU-NICT.331 Online-Z.1642 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0
interia-pl.2077::1 SJTU-NICT.331 OPPO.733 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
interia-pl.2077::1 SJTU-NICT.331 NICT_Kyoto.1234 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
interia-pl.2077::1 SRPOL.1506 OPPO.733 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 1 0
interia-pl.2077::1 SRPOL.1506 NICT_Kyoto.1234 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
interia-pl.2077::1 Tilde.1310 OPPO.733 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::1 PROMT_NMT.1424 OPPO.733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::1 PROMT_NMT.1424 NICT_Kyoto.1234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::2 Online-G.1566 NICT_Kyoto.1234 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0
interia-pl.2077::2 Online-G.1566 SRPOL.1506 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 1 1 1 1 1
interia-pl.2077::2 CUNI-Transformer.245 Online-Z.1642 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1
interia-pl.2077::2 CUNI-Transformer.245 NICT_Kyoto.1234 1 0 0 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1
interia-pl.2077::2 CUNI-Transformer.245 SRPOL.1506 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1
interia-pl.2077::2 CUNI-Transformer.245 Tilde.1310 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1
interia-pl.2077::2 CUNI-Transformer.245 PROMT_NMT.1424 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
interia-pl.2077::2 Online-A.1582 Online-Z.1642 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1
interia-pl.2077::2 Online-A.1582 SRPOL.1506 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
interia-pl.2077::2 Online-A.1582 Huoshan_Translate.1523 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0
interia-pl.2077::2 Online-A.1582 NICT_Kyoto.1234 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 1 0
interia-pl.2077::2 Online-A.1582 Tilde.1310 0 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 1 1 0 0
interia-pl.2077::2 Online-A.1582 PROMT_NMT.1424 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::2 Online-B.1601 NICT_Kyoto.1234 0 0 1 0 1 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1
interia-pl.2077::2 Online-B.1601 SRPOL.1506 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1
interia-pl.2077::2 Online-B.1601 Tilde.1310 0 0 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 1
interia-pl.2077::2 SJTU-NICT.331 NICT_Kyoto.1234 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 0
interia-pl.2077::2 SJTU-NICT.331 SRPOL.1506 0 1 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1
interia-pl.2077::2 OPPO.733 NICT_Kyoto.1234 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0
interia-pl.2077::2 OPPO.733 SRPOL.1506 0 1 0 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1
interia-pl.2077::2 Huoshan_Translate.1523 NICT_Kyoto.1234 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0
interia-pl.2077::2 Huoshan_Translate.1523 SRPOL.1506 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1
interia-pl.2077::2 Online-Z.1642 SRPOL.1506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
interia-pl.2077::2 PROMT_NMT.1424 SRPOL.1506 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::3 Online-G.1566 Online-B.1601 0 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 0 0 0 0 1 0 0 1
interia-pl.2077::3 Online-G.1566 OPPO.733 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1
interia-pl.2077::3 Online-G.1566 NICT_Kyoto.1234 1 0 1 1 1 0 0 1 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1
interia-pl.2077::3 Online-G.1566 Online-Z.1642 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1
interia-pl.2077::3 Online-G.1566 SRPOL.1506 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
interia-pl.2077::3 Online-G.1566 Tilde.1310 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 1
interia-pl.2077::3 Online-G.1566 PROMT_NMT.1424 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
interia-pl.2077::3 Huoshan_Translate.1523 Online-Z.1642 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
interia-pl.2077::3 Huoshan_Translate.1523 NICT_Kyoto.1234 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::3 CUNI-Transformer.245 Online-Z.1642 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1
interia-pl.2077::3 CUNI-Transformer.245 NICT_Kyoto.1234 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 0 1
interia-pl.2077::3 Online-B.1601 Online-Z.1642 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1
interia-pl.2077::3 OPPO.733 Online-Z.1642 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
interia-pl.2077::3 Online-A.1582 Online-Z.1642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
interia-pl.2077::3 Online-A.1582 NICT_Kyoto.1234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::3 SJTU-NICT.331 Online-Z.1642 1 1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1
interia-pl.2077::3 SJTU-NICT.331 NICT_Kyoto.1234 1 0 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1
interia-pl.2077::3 SRPOL.1506 Online-Z.1642 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1
interia-pl.2077::3 Tilde.1310 Online-Z.1642 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1
interia-pl.2077::3 PROMT_NMT.1424 Online-Z.1642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::4 Online-A.1582 Online-G.1566 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 1 1
interia-pl.2077::4 Online-A.1582 SRPOL.1506 1 0 1 1 0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0
interia-pl.2077::4 Online-A.1582 OPPO.733 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 1 1 0
interia-pl.2077::4 Online-A.1582 NICT_Kyoto.1234 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0
interia-pl.2077::4 Online-A.1582 Tilde.1310 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0
interia-pl.2077::4 Online-A.1582 PROMT_NMT.1424 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1
interia-pl.2077::4 Online-Z.1642 NICT_Kyoto.1234 0 0 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 0
interia-pl.2077::4 Online-Z.1642 SRPOL.1506 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::4 Online-Z.1642 Tilde.1310 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0
interia-pl.2077::4 Online-B.1601 NICT_Kyoto.1234 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::4 Online-B.1601 SRPOL.1506 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::4 Huoshan_Translate.1523 NICT_Kyoto.1234 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::4 Huoshan_Translate.1523 SRPOL.1506 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1
interia-pl.2077::4 CUNI-Transformer.245 NICT_Kyoto.1234 0 0 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0
interia-pl.2077::4 CUNI-Transformer.245 SRPOL.1506 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0
interia-pl.2077::4 CUNI-Transformer.245 Tilde.1310 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0 0
interia-pl.2077::5 CUNI-Transformer.245 Huoshan_Translate.1523 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
interia-pl.2077::5 CUNI-Transformer.245 Online-Z.1642 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
interia-pl.2077::5 CUNI-Transformer.245 OPPO.733 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
interia-pl.2077::5 CUNI-Transformer.245 NICT_Kyoto.1234 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0
interia-pl.2077::5 CUNI-Transformer.245 SRPOL.1506 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
interia-pl.2077::5 CUNI-Transformer.245 Tilde.1310 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0
interia-pl.2077::5 Online-A.1582 Online-Z.1642 1 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0
interia-pl.2077::5 Online-A.1582 SRPOL.1506 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
interia-pl.2077::5 Online-A.1582 Huoshan_Translate.1523 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
interia-pl.2077::5 Online-A.1582 OPPO.733 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
interia-pl.2077::5 Online-A.1582 NICT_Kyoto.1234 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
interia-pl.2077::5 Online-A.1582 Tilde.1310 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::6 Online-G.1566 NICT_Kyoto.1234 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
interia-pl.2077::6 Online-Z.1642 OPPO.733 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::6 Online-Z.1642 NICT_Kyoto.1234 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::6 Online-Z.1642 SRPOL.1506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::6 Online-Z.1642 Tilde.1310 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0
interia-pl.2077::6 Online-B.1601 OPPO.733 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0
interia-pl.2077::6 Online-B.1601 NICT_Kyoto.1234 1 1 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 1 1 0
interia-pl.2077::6 Online-B.1601 Tilde.1310 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1
interia-pl.2077::6 SJTU-NICT.331 OPPO.733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
interia-pl.2077::6 SJTU-NICT.331 NICT_Kyoto.1234 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0
interia-pl.2077::6 Huoshan_Translate.1523 NICT_Kyoto.1234 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0
interia-pl.2077::6 CUNI-Transformer.245 NICT_Kyoto.1234 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 0 1 1 0
interia-pl.2077::6 Online-A.1582 NICT_Kyoto.1234 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0
interia-pl.2077::6 PROMT_NMT.1424 NICT_Kyoto.1234 1 1 1 1 0 0 1 1 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0
interia-pl.2077::7 Online-G.1566 NICT_Kyoto.1234 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1
interia-pl.2077::7 Online-Z.1642 Huoshan_Translate.1523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::7 Online-Z.1642 Online-B.1601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::7 Online-Z.1642 NICT_Kyoto.1234 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0
interia-pl.2077::7 Online-Z.1642 Online-A.1582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::7 Online-Z.1642 SRPOL.1506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
interia-pl.2077::7 Online-Z.1642 Tilde.1310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::7 Online-Z.1642 PROMT_NMT.1424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::7 OPPO.733 Online-B.1601 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::7 OPPO.733 NICT_Kyoto.1234 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
interia-pl.2077::7 OPPO.733 SRPOL.1506 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
interia-pl.2077::7 OPPO.733 Online-A.1582 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1
interia-pl.2077::7 OPPO.733 Tilde.1310 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
interia-pl.2077::7 OPPO.733 PROMT_NMT.1424 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::7 SJTU-NICT.331 Huoshan_Translate.1523 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0
interia-pl.2077::7 SJTU-NICT.331 Online-B.1601 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
interia-pl.2077::7 SJTU-NICT.331 NICT_Kyoto.1234 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
interia-pl.2077::7 SJTU-NICT.331 Online-A.1582 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::7 SJTU-NICT.331 PROMT_NMT.1424 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interia-pl.2077::7 SJTU-NICT.331 SRPOL.1506 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
interia-pl.2077::7 SJTU-NICT.331 Tilde.1310 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1
interia-pl.2077::7 CUNI-Transformer.245 NICT_Kyoto.1234 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1
interia-pl.2077::7 CUNI-Transformer.245 Tilde.1310 1 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0
interia-pl.2077::8 CUNI-Transformer.245 Online-G.1566 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 0
interia-pl.2077::8 CUNI-Transformer.245 Huoshan_Translate.1523 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0 0 1
interia-pl.2077::8 CUNI-Transformer.245 Online-Z.1642 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1
interia-pl.2077::8 CUNI-Transformer.245 OPPO.733 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0
interia-pl.2077::8 CUNI-Transformer.245 NICT_Kyoto.1234 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0
interia-pl.2077::8 CUNI-Transformer.245 SRPOL.1506 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
interia-pl.2077::8 CUNI-Transformer.245 Tilde.1310 1 1 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 1
interia-pl.2077::8 Online-G.1566 NICT_Kyoto.1234 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0
interia-pl.2077::8 Online-G.1566 Online-Z.1642 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1
interia-pl.2077::8 Online-A.1582 Online-G.1566 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0
interia-pl.2077::8 Online-A.1582 Online-Z.1642 1 1 1 1 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0
interia-pl.2077::8 Online-A.1582 SRPOL.1506 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
interia-pl.2077::8 Online-A.1582 Huoshan_Translate.1523 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0
interia-pl.2077::8 Online-A.1582 OPPO.733 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0
interia-pl.2077::8 Online-A.1582 NICT_Kyoto.1234 1 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0
