SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
wikipedia::1060 Online-Z.1643 Online-B.1602 0 1 1 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0
wikipedia::1060 OPPO.966 Online-Z.1643 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
wikipedia::1060 OPPO.966 Online-B.1602 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
wikipedia::1060 GTCOM.1527 Online-B.1602 1 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1
wikipedia::1214 Huawei_TSC.1533 OPPO.966 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1
wikipedia::1261 Online-Z.1643 OPPO.966 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
wikipedia::1261 GTCOM.1527 Online-B.1602 1 1 1 1 1 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0
wikipedia::1261 GTCOM.1527 OPPO.966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
wikipedia::2637 Huoshan_Translate.1470 Online-Z.1643 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2637 Huoshan_Translate.1470 Huawei_TSC.1533 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 1
wikipedia::2637 OPPO.966 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2637 OPPO.966 Huawei_TSC.1533 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1
wikipedia::1200 OPPO.966 Online-Z.1643 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0
wikipedia::1200 OPPO.966 Online-B.1602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
wikipedia::1200 OPPO.966 GTCOM.1527 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
wikipedia::702 Online-Z.1643 Online-B.1602 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
wikipedia::702 Online-Z.1643 Huawei_TSC.1533 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
wikipedia::702 GTCOM.1527 Online-B.1602 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
wikipedia::702 GTCOM.1527 Huawei_TSC.1533 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1 1 0
wikipedia::1253 Online-Z.1643 Online-B.1602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
wikipedia::1724 Online-Z.1643 Online-B.1602 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1
wikipedia::1724 Online-Z.1643 Huawei_TSC.1533 1 1 1 1 0 0 0 1 1 0 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 1
wikipedia::1869 Online-Z.1643 Huoshan_Translate.1470 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
wikipedia::1105 Online-Z.1643 Huawei_TSC.1533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
wikipedia::1105 Online-B.1602 Huawei_TSC.1533 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
wikipedia::1479 Online-Z.1643 OPPO.966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0
wikipedia::1479 Online-Z.1643 Huawei_TSC.1533 0 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 1 1 1
wikipedia::1479 GTCOM.1527 Online-Z.1643 0 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0
wikipedia::1479 GTCOM.1527 OPPO.966 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 0
wikipedia::1479 GTCOM.1527 Huawei_TSC.1533 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1
wikipedia::1479 Huoshan_Translate.1470 Huawei_TSC.1533 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1
wikipedia::1479 Huoshan_Translate.1470 OPPO.966 1 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 1
wikipedia::1479 OPPO.966 Huawei_TSC.1533 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1
wikipedia::2441 Huoshan_Translate.1470 OPPO.966 0 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 1 0 0 1 1 0
wikipedia::760 Huoshan_Translate.1470 Online-Z.1643 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 0
wikipedia::1705 Huawei_TSC.1533 Online-Z.1643 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0
wikipedia::1705 Huawei_TSC.1533 Online-B.1602 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
wikipedia::534 OPPO.966 Online-Z.1643 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0
wikipedia::534 OPPO.966 Online-B.1602 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1
wikipedia::2121 Online-B.1602 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2121 Online-B.1602 OPPO.966 0 0 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
wikipedia::2517 OPPO.966 Online-Z.1643 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1
wikipedia::2517 GTCOM.1527 Online-Z.1643 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2517 GTCOM.1527 OPPO.966 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
wikipedia::2517 GTCOM.1527 Huawei_TSC.1533 0 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2517 Huawei_TSC.1533 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
wikipedia::2083 Online-B.1602 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2083 Online-B.1602 GTCOM.1527 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0
wikipedia::2083 Online-B.1602 Huawei_TSC.1533 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 0
wikipedia::2083 Online-Z.1643 GTCOM.1527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
wikipedia::2083 Huawei_TSC.1533 GTCOM.1527 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0
wikipedia::252 Online-B.1602 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
wikipedia::252 Huawei_TSC.1533 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2496 Online-B.1602 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2496 GTCOM.1527 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2496 Huawei_TSC.1533 Online-Z.1643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::589 Huawei_TSC.1533 Online-Z.1643 1 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0
wikipedia::589 Huawei_TSC.1533 OPPO.966 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1 0 1 0 1 1 0
wikipedia::589 Huoshan_Translate.1470 OPPO.966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
wikipedia::2328 GTCOM.1527 Online-Z.1643 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1
wikipedia::2328 Huawei_TSC.1533 Online-Z.1643 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0
wikipedia::1647 GTCOM.1527 Huoshan_Translate.1470 1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 1 0 0
wikipedia::1647 GTCOM.1527 OPPO.966 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 0 0
wikipedia::1647 Huawei_TSC.1533 Huoshan_Translate.1470 0 1 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
wikipedia::1647 Huawei_TSC.1533 OPPO.966 1 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
wikipedia::1316 Huawei_TSC.1533 Online-Z.1643 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1
wikipedia::1316 Huawei_TSC.1533 Huoshan_Translate.1470 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1
wikipedia::2461 Online-B.1602 Online-Z.1643 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
wikipedia::2461 OPPO.966 Online-Z.1643 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1
wikipedia::2461 Huawei_TSC.1533 Online-Z.1643 0 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1
wikipedia::1 OPPO.966 Online-Z.1643 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
wikipedia::1 GTCOM.1527 Online-Z.1643 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0
wikipedia::2334 Huawei_TSC.1533 Online-Z.1643 0 0 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1
wikipedia::1640 Huoshan_Translate.1470 Online-Z.1643 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::1640 Huoshan_Translate.1470 OPPO.966 0 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 1 1 1 1
wikipedia::1640 OPPO.966 Online-Z.1643 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::1640 Huawei_TSC.1533 Online-Z.1643 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::1640 Huawei_TSC.1533 OPPO.966 0 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 1 1 1 1
wikipedia::1055 Online-Z.1643 OPPO.966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
wikipedia::2054 Online-Z.1643 GTCOM.1527 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
wikipedia::495 Online-Z.1643 OPPO.966 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::495 Online-B.1602 OPPO.966 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::495 GTCOM.1527 OPPO.966 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::273 Online-Z.1643 Online-B.1602 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1
wikipedia::273 GTCOM.1527 Online-B.1602 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
wikipedia::273 Huawei_TSC.1533 Online-B.1602 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 1 1 1 1 0 1
wikipedia::585 Online-B.1602 Online-Z.1643 0 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1
wikipedia::585 Online-B.1602 Huoshan_Translate.1470 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::585 Online-B.1602 OPPO.966 0 0 0 0 1 0 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 1 1
wikipedia::585 Online-Z.1643 Huoshan_Translate.1470 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1
wikipedia::585 OPPO.966 Huoshan_Translate.1470 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0
wikipedia::197 Online-B.1602 Huoshan_Translate.1470 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::2458 Online-Z.1643 Huoshan_Translate.1470 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
wikipedia::2458 Online-Z.1643 OPPO.966 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1
wikipedia::2458 Online-Z.1643 Huawei_TSC.1533 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1
wikipedia::2458 Huoshan_Translate.1470 OPPO.966 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
wikipedia::2458 GTCOM.1527 OPPO.966 0 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 1 1 0 1 1
wikipedia::2458 Huawei_TSC.1533 OPPO.966 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
wikipedia::2190 Online-Z.1643 Huawei_TSC.1533 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0
wikipedia::2587 OPPO.966 Online-Z.1643 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
wikipedia::689 Online-B.1602 Online-Z.1643 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
wikipedia::689 Online-B.1602 Huoshan_Translate.1470 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
