SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
Hansard_20180319::167 OPPO.191 Helsinki.994 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 0 1 1 1
Hansard_20180319::167 OPPO.191 NRC.985 1 1 1 1 1 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0
Hansard_20180319::167 OPPO.191 NiuTrans.1206 0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 0 1 1 1
Hansard_20180319::167 OPPO.191 NICT_Kyoto.1220 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 1 1
Hansard_20180319::167 SRPOL.385 Helsinki.994 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1
Hansard_20180319::167 SRPOL.385 NRC.985 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 1 1 0 1 0 1 1 1 0 0
Hansard_20180319::167 SRPOL.385 NiuTrans.1206 0 0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1
Hansard_20180319::167 SRPOL.385 NICT_Kyoto.1220 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0
Hansard_20180319::167 SRPOL.385 CUNI-Transfer.375 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
Hansard_20180319::167 Helsinki.994 NRC.985 1 1 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 0
Hansard_20180319::167 Helsinki.994 NICT_Kyoto.1220 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0
Hansard_20180319::167 Facebook_AI.729 NRC.985 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
Hansard_20180319::167 Facebook_AI.729 NICT_Kyoto.1220 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
Hansard_20180319::167 CUNI-Transfer.375 NRC.985 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
Hansard_20180319::167 CUNI-Transfer.375 NICT_Kyoto.1220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Hansard_20180319::167 NiuTrans.1206 NRC.985 1 1 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 0
Hansard_20180319::167 NiuTrans.1206 NICT_Kyoto.1220 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0
Hansard_20180319::167 UEDIN.1282 Helsinki.994 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 1 1
Hansard_20180319::167 UEDIN.1282 NRC.985 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0
Hansard_20180319::167 UEDIN.1282 NiuTrans.1206 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1
Hansard_20180319::167 UEDIN.1282 NICT_Kyoto.1220 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 1
nunatsiaq-20191030::32 OPPO.191 Facebook_AI.729 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191030::32 OPPO.191 Groningen.1301 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0
nunatsiaq-20191030::32 OPPO.191 CUNI-Transfer.375 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0
nunatsiaq-20191030::32 OPPO.191 UQAM_TanLe.520 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 0
nunatsiaq-20191030::32 CUNI-Transfer.375 Facebook_AI.729 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1
nunatsiaq-20191030::32 UQAM_TanLe.520 Facebook_AI.729 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1
nunatsiaq-20191030::32 NiuTrans.1206 UQAM_TanLe.520 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0
nunatsiaq-20191030::32 NiuTrans.1206 Facebook_AI.729 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 0 1 0 0 0 0
nunatsiaq-20191030::32 NiuTrans.1206 Groningen.1301 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 0
nunatsiaq-20191030::32 NiuTrans.1206 CUNI-Transfer.375 1 1 1 1 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 1 1 0 1 0 1 0 0
nunatsiaq-20191030::32 Groningen.1301 Facebook_AI.729 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1
nunatsiaq-20191112::13 OPPO.191 Groningen.1301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191112::13 NRC.985 Groningen.1301 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1
nunatsiaq-20191112::13 Facebook_AI.729 Groningen.1301 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1
nunatsiaq-20191112::13 CUNI-Transfer.375 Groningen.1301 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0
nunatsiaq-20191112::13 UEDIN.1282 Groningen.1301 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0
nunatsiaq-20191010::18 UEDIN.1282 NiuTrans.1206 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 1
Hansard_20180319::372 OPPO.191 Helsinki.994 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1
Hansard_20180319::372 OPPO.191 NRC.985 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1
Hansard_20180319::372 SRPOL.385 Helsinki.994 1 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
Hansard_20180319::372 SRPOL.385 NRC.985 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::40 Helsinki.994 SRPOL.385 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0
nunatsiaq-20190924::40 NRC.985 SRPOL.385 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
Hansard_20180319::63 OPPO.191 NICT_Kyoto.1220 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
Hansard_20180319::63 SRPOL.385 NICT_Kyoto.1220 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
Hansard_20180319::63 NRC.985 NICT_Kyoto.1220 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
Hansard_20180319::63 NiuTrans.1206 NICT_Kyoto.1220 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
Hansard_20180319::63 Helsinki.994 NICT_Kyoto.1220 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
Hansard_20180319::63 Facebook_AI.729 NICT_Kyoto.1220 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
Hansard_20180319::63 Groningen.1301 NICT_Kyoto.1220 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
Hansard_20180319::63 CUNI-Transfer.375 NICT_Kyoto.1220 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190905::1 NRC.985 OPPO.191 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1
nunatsiaq-20190905::1 NRC.985 NICT_Kyoto.1220 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 0 1 0 1 1 0
nunatsiaq-20190905::1 NRC.985 Groningen.1301 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20190905::1 OPPO.191 NICT_Kyoto.1220 1 1 0 1 0 1 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 0 0
nunatsiaq-20190905::1 Helsinki.994 Groningen.1301 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 1
nunatsiaq-20190905::1 Helsinki.994 NICT_Kyoto.1220 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0
nunatsiaq-20190924::3 OPPO.191 Helsinki.994 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1
nunatsiaq-20190924::3 OPPO.191 Facebook_AI.729 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1
nunatsiaq-20190924::3 Helsinki.994 Facebook_AI.729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20190924::3 CUNI-Transfer.375 Helsinki.994 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1
nunatsiaq-20190924::3 CUNI-Transfer.375 Facebook_AI.729 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0
nunatsiaq-20190924::3 NRC.985 Helsinki.994 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20190924::3 NRC.985 Facebook_AI.729 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1 1 0 0 1 0
nunatsiaq-20191127::19 SRPOL.385 NRC.985 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
nunatsiaq-20191127::19 SRPOL.385 UEDIN.1282 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
nunatsiaq-20191127::19 Facebook_AI.729 NRC.985 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1
nunatsiaq-20191127::19 Facebook_AI.729 UEDIN.1282 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1
nunatsiaq-20191127::19 CUNI-Transfer.375 NRC.985 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1
nunatsiaq-20191127::19 CUNI-Transfer.375 UEDIN.1282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191127::19 UQAM_TanLe.520 UEDIN.1282 0 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0
nunatsiaq-20191127::19 OPPO.191 UEDIN.1282 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1
nunatsiaq-20191127::19 NRC.985 UEDIN.1282 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 0
nunatsiaq-20191009::11 Helsinki.994 OPPO.191 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
nunatsiaq-20191009::11 Helsinki.994 UQAM_TanLe.520 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0
nunatsiaq-20191009::11 Helsinki.994 NiuTrans.1206 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0
nunatsiaq-20191009::11 Helsinki.994 UEDIN.1282 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191009::11 OPPO.191 UQAM_TanLe.520 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::11 NiuTrans.1206 UQAM_TanLe.520 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::11 Groningen.1301 UQAM_TanLe.520 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::11 Groningen.1301 NiuTrans.1206 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1
nunatsiaq-20191009::11 Groningen.1301 UEDIN.1282 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191009::11 UEDIN.1282 UQAM_TanLe.520 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
Hansard_20180319::529 NRC.985 OPPO.191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
Hansard_20180319::529 SRPOL.385 OPPO.191 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20191114-2::12 OPPO.191 Helsinki.994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::12 OPPO.191 Facebook_AI.729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::12 OPPO.191 NICT_Kyoto.1220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::12 Helsinki.994 Facebook_AI.729 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
nunatsiaq-20191114-2::12 Helsinki.994 NICT_Kyoto.1220 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
nunatsiaq-20191114-2::12 CUNI-Transfer.375 Helsinki.994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::12 CUNI-Transfer.375 Facebook_AI.729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::12 CUNI-Transfer.375 NICT_Kyoto.1220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::12 UQAM_TanLe.520 Helsinki.994 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20191114-2::12 UQAM_TanLe.520 Facebook_AI.729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20191114-2::12 UQAM_TanLe.520 NICT_Kyoto.1220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
Hansard_20180319::105 OPPO.191 Helsinki.994 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0
Hansard_20180319::105 OPPO.191 SRPOL.385 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0
Hansard_20180319::105 CUNI-Transfer.375 Helsinki.994 0 0 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1
Hansard_20180319::105 NRC.985 SRPOL.385 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 0
Hansard_20180319::105 NRC.985 Helsinki.994 0 0 1 1 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0
Hansard_20180319::105 UQAM_TanLe.520 Helsinki.994 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Hansard_20180319::105 UQAM_TanLe.520 SRPOL.385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0
nunatsiaq-20191009::26 CUNI-Transfer.375 OPPO.191 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 0 1
nunatsiaq-20191009::26 CUNI-Transfer.375 NICT_Kyoto.1220 0 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0
nunatsiaq-20191009::26 CUNI-Transfer.375 Groningen.1301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191009::14 OPPO.191 NRC.985 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
nunatsiaq-20191009::14 SRPOL.385 NRC.985 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20191009::14 SRPOL.385 NICT_Kyoto.1220 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
nunatsiaq-20191009::14 Helsinki.994 NRC.985 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::14 Helsinki.994 NICT_Kyoto.1220 0 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1
nunatsiaq-20191009::14 CUNI-Transfer.375 NRC.985 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::14 UQAM_TanLe.520 NRC.985 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1
nunatsiaq-20191009::14 UQAM_TanLe.520 NICT_Kyoto.1220 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191009::14 NiuTrans.1206 NRC.985 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191030::36 UQAM_TanLe.520 NiuTrans.1206 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1
nunatsiaq-20191030::36 Facebook_AI.729 NiuTrans.1206 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1
Hansard_20180319::1192 OPPO.191 UQAM_TanLe.520 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
Hansard_20180319::1192 Helsinki.994 UQAM_TanLe.520 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
Hansard_20180319::1065 UQAM_TanLe.520 OPPO.191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
Hansard_20180319::1065 UEDIN.1282 OPPO.191 1 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
nunatsiaq-20191002::13 Helsinki.994 OPPO.191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
nunatsiaq-20191002::13 Groningen.1301 OPPO.191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191002::13 Groningen.1301 Helsinki.994 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
Hansard_20180319::1510 OPPO.191 NRC.985 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
Hansard_20180319::1510 OPPO.191 NICT_Kyoto.1220 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
Hansard_20180319::1510 OPPO.191 CUNI-Transfer.375 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
Hansard_20180319::1510 Facebook_AI.729 CUNI-Transfer.375 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
Hansard_20180319::1510 Facebook_AI.729 NRC.985 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
