SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
fukui_shimbun-ja.114::2 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 NICT_Kyoto.1230 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 NICT_Kyoto.1230 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 OPPO.1529 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 OPPO.1529 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 Online-B.1599 zlabs-nlp.66 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
fukui_shimbun-ja.114::7 Online-B.1599 Online-Z.1640 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
fukui_shimbun-ja.114::7 eTranslation.269 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 eTranslation.269 Tohoku-AIP-NTT.1429 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0
fukui_shimbun-ja.114::7 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 Online-A.1581 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 Online-A.1581 Tohoku-AIP-NTT.1429 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0
fukui_shimbun-ja.114::7 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 NiuTrans.1352 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 NiuTrans.1352 Tohoku-AIP-NTT.1429 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0
fukui_shimbun-ja.114::7 NiuTrans.1352 Online-Z.1640 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::7 Online-Z.1640 zlabs-nlp.66 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0
fukui_shimbun-ja.114::9 NICT_Kyoto.1230 zlabs-nlp.66 0 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1
fukui_shimbun-ja.114::9 NICT_Kyoto.1230 eTranslation.269 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0
fukui_shimbun-ja.114::9 NICT_Kyoto.1230 Online-A.1581 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
fukui_shimbun-ja.114::9 OPPO.1529 zlabs-nlp.66 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1
fukui_shimbun-ja.114::9 OPPO.1529 eTranslation.269 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0
fukui_shimbun-ja.114::9 OPPO.1529 Online-A.1581 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
fukui_shimbun-ja.114::9 Online-B.1599 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::9 Online-B.1599 Online-A.1581 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::9 Online-B.1599 eTranslation.269 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::9 eTranslation.269 zlabs-nlp.66 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1
fukui_shimbun-ja.114::9 eTranslation.269 Online-A.1581 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0
fukui_shimbun-ja.114::9 Tohoku-AIP-NTT.1429 zlabs-nlp.66 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 1 0 0
fukui_shimbun-ja.114::9 Tohoku-AIP-NTT.1429 eTranslation.269 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
fukui_shimbun-ja.114::9 Tohoku-AIP-NTT.1429 Online-A.1581 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::9 NiuTrans.1352 zlabs-nlp.66 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1
fukui_shimbun-ja.114::9 NiuTrans.1352 eTranslation.269 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0
fukui_shimbun-ja.114::9 NiuTrans.1352 Online-A.1581 1 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0
fukui_shimbun-ja.114::9 NiuTrans.1352 NICT_Kyoto.1230 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1
fukui_shimbun-ja.114::9 Online-Z.1640 zlabs-nlp.66 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0
fukui_shimbun-ja.114::9 Online-Z.1640 eTranslation.269 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::9 Online-Z.1640 Online-A.1581 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 OPPO.1529 NiuTrans.1352 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 OPPO.1529 zlabs-nlp.66 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::10 OPPO.1529 Online-Z.1640 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1
fukui_shimbun-ja.114::10 NICT_Kyoto.1230 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::10 NICT_Kyoto.1230 NiuTrans.1352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 Online-B.1599 zlabs-nlp.66 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1
fukui_shimbun-ja.114::10 Online-B.1599 NiuTrans.1352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 Online-B.1599 Tohoku-AIP-NTT.1429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 Online-B.1599 Online-Z.1640 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0
fukui_shimbun-ja.114::10 eTranslation.269 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::10 eTranslation.269 Tohoku-AIP-NTT.1429 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 eTranslation.269 NiuTrans.1352 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::10 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::10 Online-A.1581 zlabs-nlp.66 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0
fukui_shimbun-ja.114::10 Online-A.1581 NiuTrans.1352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
fukui_shimbun-ja.114::10 Tohoku-AIP-NTT.1429 zlabs-nlp.66 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::12 zlabs-nlp.66 eTranslation.269 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
fukui_shimbun-ja.114::12 zlabs-nlp.66 Online-A.1581 0 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
fukui_shimbun-ja.114::12 Online-B.1599 Online-A.1581 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1
fukui_shimbun-ja.114::12 Online-B.1599 eTranslation.269 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 0
fukui_shimbun-ja.114::12 NICT_Kyoto.1230 eTranslation.269 1 1 1 1 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 1 0
fukui_shimbun-ja.114::12 NICT_Kyoto.1230 Online-A.1581 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1
fukui_shimbun-ja.114::12 OPPO.1529 eTranslation.269 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0
fukui_shimbun-ja.114::12 OPPO.1529 Online-A.1581 0 1 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1
fukui_shimbun-ja.114::12 Online-A.1581 eTranslation.269 0 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0
fukui_shimbun-ja.114::12 Tohoku-AIP-NTT.1429 eTranslation.269 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0
fukui_shimbun-ja.114::12 Tohoku-AIP-NTT.1429 Online-A.1581 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::12 NiuTrans.1352 eTranslation.269 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0
fukui_shimbun-ja.114::12 NiuTrans.1352 Online-A.1581 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1
fukui_shimbun-ja.114::12 Online-Z.1640 eTranslation.269 1 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
fukui_shimbun-ja.114::12 Online-Z.1640 Online-A.1581 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1
fukui_shimbun-ja.114::16 NiuTrans.1352 OPPO.1529 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::16 NiuTrans.1352 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::16 NICT_Kyoto.1230 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::16 OPPO.1529 zlabs-nlp.66 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
fukui_shimbun-ja.114::16 Online-B.1599 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::16 eTranslation.269 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::16 Online-A.1581 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::16 Online-A.1581 Online-B.1599 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::16 Online-A.1581 OPPO.1529 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 1
fukui_shimbun-ja.114::16 Online-A.1581 Online-Z.1640 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1
fukui_shimbun-ja.114::16 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::16 Online-Z.1640 zlabs-nlp.66 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1
fukui_shimbun-ja.114::17 NiuTrans.1352 OPPO.1529 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0
fukui_shimbun-ja.114::17 zlabs-nlp.66 OPPO.1529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::17 eTranslation.269 OPPO.1529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::17 Online-A.1581 OPPO.1529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::20 NiuTrans.1352 Tohoku-AIP-NTT.1429 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
fukui_shimbun-ja.114::20 NiuTrans.1352 NICT_Kyoto.1230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fukui_shimbun-ja.114::3 OPPO.1529 NiuTrans.1352 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 1 1 0 0
fukui_shimbun-ja.114::3 OPPO.1529 Online-Z.1640 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 1 1 1 0 0 1
fukui_shimbun-ja.114::3 zlabs-nlp.66 NiuTrans.1352 0 0 0 0 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1
fukui_shimbun-ja.114::3 zlabs-nlp.66 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::3 Online-A.1581 Online-B.1599 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 1
fukui_shimbun-ja.114::3 Online-A.1581 OPPO.1529 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 1
fukui_shimbun-ja.114::3 Online-A.1581 NiuTrans.1352 1 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 1 1
fukui_shimbun-ja.114::3 Online-A.1581 Tohoku-AIP-NTT.1429 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 1 0 1 1 0 0
fukui_shimbun-ja.114::3 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::3 Online-B.1599 NiuTrans.1352 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0
fukui_shimbun-ja.114::3 Online-B.1599 Online-Z.1640 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
fukui_shimbun-ja.114::3 eTranslation.269 NiuTrans.1352 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 1 1
fukui_shimbun-ja.114::3 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::3 Tohoku-AIP-NTT.1429 NiuTrans.1352 0 0 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 1 0 0 1 1
fukui_shimbun-ja.114::3 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
fukui_shimbun-ja.114::3 NICT_Kyoto.1230 NiuTrans.1352 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::3 NICT_Kyoto.1230 Online-Z.1640 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 NiuTrans.1352 OPPO.1529 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
fukui_shimbun-ja.114::4 NiuTrans.1352 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 NiuTrans.1352 Online-Z.1640 0 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0
fukui_shimbun-ja.114::4 NICT_Kyoto.1230 zlabs-nlp.66 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 OPPO.1529 zlabs-nlp.66 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 Online-B.1599 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 eTranslation.269 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 eTranslation.269 OPPO.1529 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
fukui_shimbun-ja.114::4 eTranslation.269 Online-Z.1640 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 0
fukui_shimbun-ja.114::4 Online-A.1581 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 Online-A.1581 OPPO.1529 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1
fukui_shimbun-ja.114::4 Online-A.1581 Online-Z.1640 0 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0
fukui_shimbun-ja.114::4 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::4 Online-Z.1640 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::5 NICT_Kyoto.1230 zlabs-nlp.66 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::5 OPPO.1529 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::5 Online-B.1599 zlabs-nlp.66 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::5 Online-B.1599 NICT_Kyoto.1230 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
fukui_shimbun-ja.114::5 Online-B.1599 Tohoku-AIP-NTT.1429 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1
fukui_shimbun-ja.114::5 Online-B.1599 Online-Z.1640 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::5 eTranslation.269 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::5 eTranslation.269 NICT_Kyoto.1230 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
fukui_shimbun-ja.114::5 eTranslation.269 Tohoku-AIP-NTT.1429 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.114::5 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
