SYS SEGID RAW.SCR Z.SCR N SID
OPPO.191 nunatsiaq-20191107::39 95.0 0.992915516914405 2 2585
OPPO.191 nunatsiaq-20190926-2::33 12.0 -1.44747500437359 1 1892
OPPO.191 Hansard_20180319::661 62.5 0.0373409152052503 2 661
OPPO.191 Hansard_20180319::226 74.0 0.37546731273310496 1 226
OPPO.191 Hansard_20180319::706 87.0 0.7576971534167671 1 706
OPPO.191 Hansard_20180319::1119 28.0 -0.9770382773783148 1 1119
OPPO.191 Hansard_20180319::337 100.0 1.2033463710763501 1 337
OPPO.191 Hansard_20180319::1406 57.0 0.10451659922918399 1 1406
OPPO.191 Hansard_20180319::1221 3.0 -1.27540916076493 1 1221
OPPO.191 Hansard_20180319::1386 1.0 -1.32651752224619 1 1386
OPPO.191 Hansard_20180319::701 76.0 0.590046033301186 1 701
OPPO.191 nunatsiaq-20191022::7 60.0 0.181179141451079 1 2262
OPPO.191 nunatsiaq-20191127::18 5.0 -1.2243007992836699 1 2842
OPPO.191 Hansard_20180319::602 76.0 0.242756000874989 1 602
OPPO.191 nunatsiaq-20191022::11 78.0 0.376138418938169 2 2266
OPPO.191 nunatsiaq-20190905::5 50.0 -1.4912154339463601 1 1571
OPPO.191 nunatsiaq-20191010::25 25.0 -3.1584956597361202 1 2098
OPPO.191 nunatsiaq-20191107::13 76.0 0.242756000874989 1 2559
OPPO.191 Hansard_20180319::1151 76.0 0.242756000874989 1 1151
OPPO.191 Hansard_20180319::143 99.0 0.8285565024011959 1 143
OPPO.191 Hansard_20180319::955 93.0 0.6488262415766421 1 955
OPPO.191 nunatsiaq-20190905::135 100.0 0.858511545871955 1 1701
OPPO.191 Hansard_20180319::62 100.0 0.858511545871955 1 62
OPPO.191 Hansard_20180319::174 100.0 0.858511545871955 1 174
OPPO.191 nunatsiaq-20191128-2::7 76.0 0.139590502573737 1 2881
OPPO.191 nunatsiaq-20191114-2::44 12.0 -1.77753227955484 1 2737
OPPO.191 nunatsiaq-20191128-2::11 76.0 0.139590502573737 1 2885
OPPO.191 nunatsiaq-20191121::9 89.0 0.529006067693605 1 2782
OPPO.191 nunatsiaq-20191104::24 98.0 0.9050406368012079 1 2509
OPPO.191 Hansard_20180319::250 96.0 0.852083314577615 2 250
OPPO.191 nunatsiaq-20191017-2::41 98.0 0.9050406368012079 1 2190
OPPO.191 Hansard_20180319::1291 23.0 -1.08085894658354 1 1291
OPPO.191 nunatsiaq-20191106::20 85.0 0.560818042347852 2 2534
OPPO.191 nunatsiaq-20191114-2::20 76.0 0.322510092341683 1 2713
OPPO.191 Hansard_20180319::172 98.0 0.9050406368012079 1 172
OPPO.191 Hansard_20180319::354 97.0 0.8785619756894121 1 354
OPPO.191 nunatsiaq-20190920::19 96.0 0.852083314577615 1 1775
OPPO.191 nunatsiaq-20191018::21 51.5 -0.41255169174471007 2 2249
OPPO.191 Hansard_20180319::474 100.0 1.03108157301852 1 474
OPPO.191 Hansard_20180319::695 87.0 0.644128326793327 1 695
OPPO.191 nunatsiaq-20191011::12 1.0 -1.9157162251579698 1 2127
OPPO.191 Hansard_20180319::1220 78.0 0.376237617868191 1 1220
OPPO.191 nunatsiaq-20190905::127 1.0 -1.9157162251579698 1 1693
OPPO.191 Hansard_20180319::1492 97.0 0.9417846700434791 1 1492
OPPO.191 nunatsiaq-20191007::43 74.0 0.25717508056813104 1 2015
OPPO.191 Hansard_20180319::1217 38.0 -1.1412866958151202 2 1217
OPPO.191 Hansard_20180319::893 100.0 0.9240891109723091 1 893
OPPO.191 nunatsiaq-20191030::3 2.0 -2.3405371642723303 1 2410
OPPO.191 Hansard_20180319::327 75.0 0.0912762856547989 1 327
OPPO.191 nunatsiaq-20191022::36 80.0 1.0489333188453 1 2291
OPPO.191 nunatsiaq-20190905::99 18.0 -1.94525939609065 1 1665
OPPO.191 Hansard_20180319::346 69.0 0.5177055790986029 1 346
OPPO.191 Hansard_20180319::928 74.5 0.7833194489719559 2 928
OPPO.191 Hansard_20180319::647 33.0 -1.22085793279969 1 647
OPPO.191 nunatsiaq-20191010::32 82.0 1.14552018061743 1 2105
OPPO.191 nunatsiaq-20191030::21 41.0 -0.8345104857111809 1 2428
OPPO.191 nunatsiaq-20191025::12 71.5 0.7570190805760871 2 2367
OPPO.191 Hansard_20180319::345 94.0 1.71049698658605 1 345
OPPO.191 nunatsiaq-20191009::21 55.0 0.0578019495021149 1 2043
OPPO.191 Hansard_20180319::1482 89.0 1.4986130074727197 1 1482
OPPO.191 nunatsiaq-20191017::14 73.0 0.8205842743100851 1 2227
OPPO.191 nunatsiaq-20191127::36 46.0 -0.32358921290187004 1 2860
OPPO.191 nunatsiaq-20190930::13 56.0 0.10017874532478 1 1933
OPPO.191 nunatsiaq-20191129::1 64.0 0.4391931119061 1 2947
OPPO.191 Hansard_20180319::371 94.0 1.38771999826073 1 371
OPPO.191 Hansard_20180319::1463 91.0 1.2598326210006399 1 1463
OPPO.191 nunatsiaq-20191002::6 76.0 0.620395734700194 1 1955
OPPO.191 Hansard_20180319::509 62.0 0.0235879741531086 1 509
OPPO.191 Hansard_20180319::32 82.0 0.8761704892203729 1 32
OPPO.191 Hansard_20180319::434 100.0 1.1279753981773701 2 434
OPPO.191 Hansard_20180319::697 75.0 -0.00195840126118679 1 697
OPPO.191 nunatsiaq-20191010::8 74.0 -0.0471557532387291 1 2081
OPPO.191 nunatsiaq-20190930::16 50.0 -1.13189220069975 1 1936
OPPO.191 Hansard_20180319::905 71.0 -0.182747809171356 1 905
OPPO.191 Hansard_20180319::1057 90.5 0.69860055439072 2 1057
OPPO.191 Hansard_20180319::400 74.0 -0.0471557532387291 1 400
OPPO.191 nunatsiaq-20191104::25 75.0 -0.00195840126118679 1 2510
OPPO.191 nunatsiaq-20191025-3::22 87.0 0.540409822469321 1 2349
OPPO.191 nunatsiaq-20191011::6 98.0 1.03758069422229 1 2121
OPPO.191 nunatsiaq-20191010::35 49.0 -1.17708955267729 1 2108
OPPO.191 Hansard_20180319::1101 77.0 0.0884363026938979 1 1101
OPPO.191 nunatsiaq-20191010::20 31.0 -1.99064188827305 1 2093
OPPO.191 Hansard_20180319::1149 63.0 -0.544326624991695 1 1149
OPPO.191 nunatsiaq-20190926-2::1 100.0 1.1279753981773701 1 1860
OPPO.191 Hansard_20180319::638 54.0 -0.31744503187379697 2 638
OPPO.191 Hansard_20180319::817 99.0 1.60086562702755 1 817
OPPO.191 nunatsiaq-20191114::21 4.0 -2.44890131954196 2 2765
OPPO.191 nunatsiaq-20190911::28 72.0 0.44987923168674104 2 1731
OPPO.191 Hansard_20180319::1169 99.0 1.60086562702755 1 1169
OPPO.191 nunatsiaq-20190911::49 68.0 0.27936272867328804 1 1752
OPPO.191 Hansard_20180319::930 90.0 1.21720349524728 1 930
OPPO.191 nunatsiaq-20191025::33 94.0 1.38771999826073 1 2388
OPPO.191 nunatsiaq-20191025-3::11 63.0 0.0662170999064718 1 2338
OPPO.191 nunatsiaq-20191108::21 98.0 0.8490503982777591 1 2628
OPPO.191 Hansard_20180319::615 99.0 0.8809815903904991 1 615
OPPO.191 nunatsiaq-20190926-2::13 99.0 0.8809815903904991 2 1872
OPPO.191 nunatsiaq-20191112::27 88.0 0.5297384771503579 1 2676
OPPO.191 nunatsiaq-20191007::32 81.0 0.306220132361178 1 2004
OPPO.191 nunatsiaq-20191030::16 6.0 -2.08861927609433 1 2423
OPPO.191 Hansard_20180319::1290 99.0 0.8809815903904991 1 1290
OPPO.191 nunatsiaq-20191106::31 51.0 -0.651715631021025 1 2545
OPPO.191 nunatsiaq-20191112::37 100.0 0.9240891109723091 2 2686
OPPO.191 nunatsiaq-20190905::34 89.0 0.557651467832604 2 1600
OPPO.191 nunatsiaq-20191002::12 100.0 0.9240891109723091 1 1961
OPPO.191 Hansard_20180319::797 89.0 0.557651467832604 1 797
OPPO.191 Hansard_20180319::933 76.0 0.12458879866749901 1 933
OPPO.191 Hansard_20180319::1454 75.0 0.0132815004759721 1 1454
OPPO.191 nunatsiaq-20191127::46 74.0 -0.0484929203425019 1 2870
OPPO.191 Hansard_20180319::441 50.0 -1.53107901998588 1 441
OPPO.191 nunatsiaq-20191022::37 72.0 -0.17204176197945004 1 2292
OPPO.191 nunatsiaq-20191106::21 81.0 0.38392802538681603 1 2535
OPPO.191 Hansard_20180319::458 51.0 -1.4693045991674 1 458
OPPO.191 Hansard_20180319::1451 99.0 1.49586760011935 1 1451
OPPO.191 nunatsiaq-20191112::33 75.0 0.0132815004759721 1 2682
OPPO.191 nunatsiaq-20190905::28 81.0 0.38392802538681603 1 1594
OPPO.191 Hansard_20180319::215 73.0 -0.11026734116097599 1 215
OPPO.191 Hansard_20180319::246 92.0 0.812061582827631 1 246
OPPO.191 Hansard_20180319::1050 7.0 -2.0041454567622803 1 1050
OPPO.191 nunatsiaq-20190905::84 37.0 -1.01019003102466 1 1650
OPPO.191 nunatsiaq-20191017::9 96.0 0.94458897292598 1 2222
OPPO.191 nunatsiaq-20191127::28 39.0 -0.943926335975488 1 2852
OPPO.191 nunatsiaq-20191108::10 79.0 0.381347565007998 1 2617
OPPO.191 Hansard_20180319::61 98.0 1.01085266797515 1 61
OPPO.191 nunatsiaq-20191007::41 43.0 -0.811398945877139 1 2013
OPPO.191 Hansard_20180319::535 30.0 -1.34054404995451 1 535
OPPO.191 nunatsiaq-20191128-2::20 98.0 1.55823650127418 1 2894
OPPO.191 Hansard_20180319::805 89.0 1.17457436949392 1 805
OPPO.191 nunatsiaq-20191114-2::8 61.0 -0.0190411516002546 1 2701
OPPO.191 nunatsiaq-20191127::1 52.0 -1.04149749674466 1 2825
OPPO.191 Hansard_20180319::287 81.0 0.26922571060406697 1 287
OPPO.191 nunatsiaq-20191007::19 51.0 -1.0866948487222 1 1991
OPPO.191 Hansard_20180319::792 97.0 0.992383342244745 1 792
OPPO.191 Hansard_20180319::1498 99.0 1.08277804619983 2 1498
OPPO.191 nunatsiaq-20191025-3::2 8.0 -3.0301809837565203 1 2329
OPPO.191 nunatsiaq-20191112::23 38.0 -1.67426042443025 1 2672
OPPO.191 Hansard_20180319::781 50.0 -1.13189220069975 1 781
OPPO.191 Hansard_20180319::1064 76.0 0.0432389507163555 1 1064
OPPO.191 nunatsiaq-20191107::20 26.0 -2.2166286481607598 1 2566
OPPO.191 nunatsiaq-20191114-2::1 63.0 -0.544326624991695 1 2694
OPPO.191 nunatsiaq-20191007::39 74.0 0.204877927207129 1 2011
OPPO.191 nunatsiaq-20191018::6 57.5 -0.3998601405777779 2 2234
OPPO.191 nunatsiaq-20191022::28 73.0 0.168227135220165 1 2283
OPPO.191 Hansard_20180319::693 56.0 -0.454836328558224 1 693
OPPO.191 nunatsiaq-20191114-2::9 64.0 -0.161629992662511 1 2702
OPPO.191 nunatsiaq-20190911::15 28.0 -1.4810585041932198 1 1718
OPPO.191 Hansard_20180319::796 70.0 0.05827475925927299 1 796
OPPO.191 nunatsiaq-20191128-2::9 56.0 -0.454836328558224 1 2883
OPPO.191 nunatsiaq-20191025::48 84.0 0.57138584707677 1 2403
OPPO.191 Hansard_20180319::1044 76.0 -0.257125277062886 1 1044
OPPO.191 nunatsiaq-20191127::34 84.0 0.256697519584677 2 2858
OPPO.191 Hansard_20180319::618 85.0 0.320925369165622 1 618
OPPO.191 Hansard_20180319::305 81.0 0.0640139708418405 1 305
OPPO.191 Hansard_20180319::1345 58.0 -1.4132265695198998 1 1345
OPPO.191 Hansard_20180319::687 71.0 -0.5782645249676129 1 687
OPPO.191 nunatsiaq-20191009::2 86.0 0.385153218746567 1 2024
OPPO.191 Hansard_20180319::1323 76.0 -0.257125277062886 1 1323
OPPO.191 nunatsiaq-20191106::15 73.0 -0.449808825805723 1 2529
OPPO.191 nunatsiaq-20191127::30 93.0 0.8347481658131851 1 2854
OPPO.191 nunatsiaq-20191112::42 24.0 -1.3304458048789098 1 2691
OPPO.191 nunatsiaq-20191011::3 42.5 -0.6935669382065681 2 2118
OPPO.191 nunatsiaq-20191030::10 99.0 1.2514955464954298 1 2417
OPPO.191 nunatsiaq-20191025::14 75.0 0.425274314055641 1 2369
OPPO.191 Hansard_20180319::584 85.0 0.769533160905552 1 584
OPPO.191 Hansard_20180319::15 62.5 -0.00504924450674749 2 15
OPPO.191 nunatsiaq-20190905::43 99.0 1.2514955464954298 1 1609
OPPO.191 nunatsiaq-20191107::50 40.0 -0.779631649919048 1 2596
OPPO.191 Hansard_20180319::654 32.0 -1.0550387273989799 1 654
OPPO.191 nunatsiaq-20191022::15 27.0 -1.2271681508239298 1 2270
OPPO.191 Hansard_20180319::433 64.0 -0.49912927301415294 1 433
OPPO.191 Hansard_20180319::1216 92.0 0.7663965823570329 1 1216
OPPO.191 nunatsiaq-20190905::15 59.0 -0.7251160329018641 1 1581
OPPO.191 nunatsiaq-20191017-2::20 96.0 0.947185990267202 1 2169
OPPO.191 Hansard_20180319::663 76.0 0.0432389507163555 1 663
OPPO.191 Hansard_20180319::1342 8.0 -1.33850825893178 1 1342
OPPO.191 Hansard_20180319::219 50.5 0.360613634873498 2 219
OPPO.191 Hansard_20180319::1494 26.0 -0.6188801627318999 1 1494
OPPO.191 nunatsiaq-20191108::26 66.5 1.00028305371784 2 2633
OPPO.191 Hansard_20180319::939 41.0 -0.0191900825653301 1 939
OPPO.191 nunatsiaq-20191125::20 44.0 0.10074793346798401 1 2819
OPPO.191 nunatsiaq-20191108::2 24.0 -0.698838840087443 1 2609
OPPO.191 nunatsiaq-20190905::86 5.0 -1.73280770268123 2 1652
OPPO.191 Hansard_20180319::1457 30.5 -0.9476869418715049 2 1457
OPPO.191 Hansard_20180319::1433 12.0 -1.5172843565766 1 1433
OPPO.191 nunatsiaq-20190905::18 49.0 -0.3780895271664099 1 1584
OPPO.191 nunatsiaq-20191125::19 2.0 -1.82517485101179 1 2818
OPPO.191 Hansard_20180319::555 96.0 1.06899579667897 1 555
OPPO.191 nunatsiaq-20190930::28 65.0 -0.45393192103661 1 1948
OPPO.191 Hansard_20180319::1295 68.0 -0.31833986510398304 1 1295
OPPO.191 nunatsiaq-20191010-2::5 94.0 0.8567912863121179 1 2066
OPPO.191 nunatsiaq-20191107::48 85.0 0.45001511851423703 1 2594
OPPO.191 Hansard_20180319::1256 77.0 0.0884363026938981 2 1256
OPPO.191 nunatsiaq-20191017-2::50 88.5 0.608205850435635 2 2199
OPPO.191 Hansard_20180319::947 95.0 0.90198863828966 1 947
OPPO.191 nunatsiaq-20191025-2::16 86.0 0.495212470491779 2 2312
OPPO.191 Hansard_20180319::764 99.0 1.08277804619983 1 764
OPPO.191 Hansard_20180319::1105 96.0 0.947185990267202 1 1105
OPPO.191 Hansard_20180319::1464 75.0 -0.00195840126118679 1 1464
OPPO.191 Hansard_20180319::1564 100.0 1.1279753981773701 1 1564
OPPO.191 Hansard_20180319::420 87.0 0.998733500539364 1 420
OPPO.191 Hansard_20180319::1283 48.0 -0.8694011047860649 1 1283
OPPO.191 Hansard_20180319::115 47.0 -0.9173019921021021 1 115
OPPO.191 Hansard_20180319::419 58.0 -0.39039223162569797 2 419
OPPO.191 nunatsiaq-20190920::37 4.0 -2.97704014669168 1 1793
OPPO.191 Hansard_20180319::867 51.0 -0.7256984428379549 1 867
OPPO.191 Hansard_20180319::1032 76.0 0.47182374006296096 1 1032
OPPO.191 Hansard_20180319::718 49.0 -0.821500217470029 1 718
OPPO.191 nunatsiaq-20191121::7 100.0 1.01597074806768 1 2780
OPPO.191 Hansard_20180319::1170 100.0 1.01597074806768 1 1170
OPPO.191 Hansard_20180319::205 100.0 1.01597074806768 1 205
OPPO.191 nunatsiaq-20191017-2::32 73.0 0.263606233590791 1 2181
OPPO.191 Hansard_20180319::977 100.0 1.01597074806768 1 977
OPPO.191 Hansard_20180319::386 9.0 -1.51977631924331 1 386
OPPO.191 nunatsiaq-20191128::23 20.0 -1.2132574429749499 1 2930
OPPO.191 nunatsiaq-20190926-2::11 99.0 0.9881053956796441 1 1870
OPPO.191 Hansard_20180319::1134 99.0 0.9881053956796441 1 1134
OPPO.191 Hansard_20180319::873 25.0 -1.07393068103479 1 873
OPPO.191 Hansard_20180319::1131 100.0 1.01597074806768 1 1131
OPPO.191 nunatsiaq-20191017-2::1 100.0 1.01597074806768 1 2150
OPPO.191 nunatsiaq-20190924::4 34.0 -0.8231425095424899 1 1822
OPPO.191 Hansard_20180319::1196 86.0 0.692800129479187 2 1196
OPPO.191 nunatsiaq-20191127::35 89.5 0.909010602343847 2 2859
OPPO.191 Hansard_20180319::429 100.0 1.5576420209378201 1 429
OPPO.191 Hansard_20180319::1520 80.0 0.32215360456834197 1 1520
OPPO.191 nunatsiaq-20191007::7 92.0 1.06344665439003 1 1979
OPPO.191 Hansard_20180319::1245 83.0 0.5074768670237639 1 1245
OPPO.191 Hansard_20180319::129 39.0 -2.21059764898909 1 129
OPPO.191 nunatsiaq-20191007::44 85.0 0.6310257086607121 1 2016
OPPO.191 nunatsiaq-20191025::19 46.0 -1.51926592860419 2 2374
OPPO.191 Hansard_20180319::1124 57.0 -0.927064468127717 1 1124
OPPO.191 nunatsiaq-20191031::35 54.5 -1.0616557091451 2 2482
OPPO.191 nunatsiaq-20191127::31 65.5 -0.469454248668626 2 2855
OPPO.191 Hansard_20180319::1436 85.0 0.580357431266945 1 1436
OPPO.191 Hansard_20180319::806 97.0 1.2263953881503702 1 806
OPPO.191 Hansard_20180319::801 80.0 0.311174949232184 1 801
OPPO.191 nunatsiaq-20190920::31 80.0 0.311174949232184 1 1787
OPPO.191 Hansard_20180319::722 77.0 0.149665460011327 1 722
OPPO.191 Hansard_20180319::978 92.0 0.9572129061156109 1 978
OPPO.191 Hansard_20180319::1445 16.0 -1.4021792084782698 2 1445
OPPO.191 nunatsiaq-20190905::50 47.0 -0.31331258866799 1 1616
OPPO.191 Hansard_20180319::1207 84.0 0.9863024091700829 1 1207
OPPO.191 Hansard_20180319::448 0.0 -1.96417488321906 1 448
OPPO.191 Hansard_20180319::919 75.0 0.67017984212839 1 919
OPPO.191 Hansard_20180319::86 79.0 0.810678760813587 1 86
OPPO.191 Hansard_20180319::1263 14.0 -1.47242866782087 1 1263
OPPO.191 Hansard_20180319::719 45.5 -0.891442848219861 2 719
OPPO.191 Hansard_20180319::942 86.0 0.457713928794503 1 942
OPPO.191 nunatsiaq-20191128::7 88.0 0.524338954819904 1 2914
OPPO.191 nunatsiaq-20191128::16 75.0 0.0912762856547989 1 2923
OPPO.191 nunatsiaq-20191011::14 67.0 -0.175223818446804 1 2129
OPPO.191 Hansard_20180319::1076 100.0 0.9240891109723091 1 1076
OPPO.191 Hansard_20180319::1175 67.0 -0.175223818446804 1 1175
OPPO.191 Hansard_20180319::1421 89.0 0.557651467832604 1 1421
OPPO.191 nunatsiaq-20191017-2::15 95.0 0.7575265459088071 1 2164
OPPO.191 nunatsiaq-20191011::5 69.0 -0.10859879242140302 1 2120
