SYS SEGID RAW.SCR Z.SCR N
Helsinki.994 nunatsiaq-20191104 74.26470588235294 0.08176799974028771 17
Helsinki.994 nunatsiaq-20191106 71.11538461538461 -0.05982889177080099 13
Helsinki.994 nunatsiaq-20191107 71.54166666666667 0.16502340370544885 24
Helsinki.994 nunatsiaq-20191108 69.75 0.09929189093636888 16
Helsinki.994 nunatsiaq-20191112 74.3157894736842 0.349709810366255 19
Helsinki.994 nunatsiaq-20191114 63.888888888888886 -0.34040700750927566 9
Helsinki.994 nunatsiaq-20191114-2 78.6470588235294 0.2642369535592072 17
Helsinki.994 nunatsiaq-20191121 72.83333333333333 0.3241584699893467 9
Helsinki.994 nunatsiaq-20191125 67.16666666666667 0.23115090293267046 6
Helsinki.994 nunatsiaq-20191127 63.89473684210526 -0.1627010183714479 19
Helsinki.994 nunatsiaq-20191128 56.92857142857143 -0.3395052212696575 14
Helsinki.994 nunatsiaq-20191128-2 68.875 -0.31181475009193677 12
Helsinki.994 nunatsiaq-20191129 75.85714285714286 0.2567046630971528 7
Human-A.0 Hansard_20180319 91.89078540507111 0.949970100644346 539
Human-A.0 nunatsiaq-20190905 91.92090395480226 0.9354621001788819 59
Human-A.0 nunatsiaq-20190911 91.26041666666667 0.8282568778065912 16
Human-A.0 nunatsiaq-20190920 90.0125 0.9871581090448375 20
Human-A.0 nunatsiaq-20190923 95.28571428571429 0.9364249298443309 7
Human-A.0 nunatsiaq-20190924 89.77083333333333 0.9822446622601552 12
Human-A.0 nunatsiaq-20190926 95.0 1.0965036691153722 14
Human-A.0 nunatsiaq-20190926-2 92.81818181818181 0.8618947092066901 11
Human-A.0 nunatsiaq-20190930 94.6547619047619 1.1546200406197147 14
Human-A.0 nunatsiaq-20191002 99.5 0.9676551749805142 4
Human-A.0 nunatsiaq-20191007 86.47826086956522 1.0107825625022857 23
Human-A.0 nunatsiaq-20191009 88.45588235294117 0.8364222732734191 17
Human-A.0 nunatsiaq-20191010 90.3 0.9524918637262597 15
Human-A.0 nunatsiaq-20191010-2 94.75 1.1075790379647426 6
Human-A.0 nunatsiaq-20191011 94.9375 1.0030770021673026 20
Human-A.0 nunatsiaq-20191017 77.83333333333333 0.5317340568351694 3
Human-A.0 nunatsiaq-20191017-2 90.22727272727273 1.0246311743689251 22
Human-A.0 nunatsiaq-20191018 97.25 1.0831635282294256 10
Human-A.0 nunatsiaq-20191022 93.12222222222222 1.014196789889362 15
Human-A.0 nunatsiaq-20191025 91.70588235294117 1.0546886808939522 17
Human-A.0 nunatsiaq-20191025-2 86.16666666666667 0.7103932341563033 18
Human-A.0 nunatsiaq-20191025-3 97.43333333333334 1.182733393274318 15
Human-A.0 nunatsiaq-20191030 87.53174603174604 0.8126850298870677 21
Human-A.0 nunatsiaq-20191031 91.16666666666667 0.9341754512533621 18
Human-A.0 nunatsiaq-20191104 93.25 1.2008889986066182 16
Human-A.0 nunatsiaq-20191106 98.52083333333334 1.2298113485785962 8
Human-A.0 nunatsiaq-20191107 89.47916666666667 0.8803800249279045 24
Human-A.0 nunatsiaq-20191108 92.92307692307692 0.9397611445361006 26
Human-A.0 nunatsiaq-20191112 88.89393939393939 0.745353533967872 11
Human-A.0 nunatsiaq-20191114 90.37179487179486 1.0831345117609232 13
Human-A.0 nunatsiaq-20191114-2 94.0 1.131465669640724 26
Human-A.0 nunatsiaq-20191121 95.56666666666666 0.9068785093664846 15
Human-A.0 nunatsiaq-20191125 99.375 1.439521897877661 8
Human-A.0 nunatsiaq-20191127 96.28947368421052 1.1154983338383107 19
Human-A.0 nunatsiaq-20191128 94.21052631578948 0.9739790682804575 19
Human-A.0 nunatsiaq-20191128-2 83.88461538461539 0.7586858715948437 13
Human-A.0 nunatsiaq-20191129 84.1 0.6456151806682294 15
NICT_Kyoto.1220 Hansard_20180319 70.85690515806988 0.07545906982807693 601
NICT_Kyoto.1220 nunatsiaq-20190905 59.38333333333333 -0.3737075582818766 60
NICT_Kyoto.1220 nunatsiaq-20190911 56.25 -0.3838039968174638 18
NICT_Kyoto.1220 nunatsiaq-20190920 68.28 0.13604607198908136 25
NICT_Kyoto.1220 nunatsiaq-20190923 77.6 0.4608229767785314 5
NICT_Kyoto.1220 nunatsiaq-20190924 67.9 -0.05346036712190532 15
NICT_Kyoto.1220 nunatsiaq-20190926 80.53846153846153 0.5124345758292577 13
NICT_Kyoto.1220 nunatsiaq-20190926-2 68.21428571428571 0.05051966314994116 14
NICT_Kyoto.1220 nunatsiaq-20190930 63.5 -0.2782299231838581 15
NICT_Kyoto.1220 nunatsiaq-20191002 67.8125 -0.23486269671815718 8
NICT_Kyoto.1220 nunatsiaq-20191007 60.857142857142854 -0.26179483572605305 28
NICT_Kyoto.1220 nunatsiaq-20191009 64.95833333333333 -0.12402185681102017 12
NICT_Kyoto.1220 nunatsiaq-20191010 62.5 -0.04017503100773511 19
NICT_Kyoto.1220 nunatsiaq-20191010-2 71.0 0.038362333263415954 4
NICT_Kyoto.1220 nunatsiaq-20191011 61.5 -0.5125337170288617 10
NICT_Kyoto.1220 nunatsiaq-20191017 81.16666666666667 0.34924336088552216 6
NICT_Kyoto.1220 nunatsiaq-20191017-2 65.9047619047619 0.08049303229583249 21
NICT_Kyoto.1220 nunatsiaq-20191018 76.05 0.10214541381054125 10
NICT_Kyoto.1220 nunatsiaq-20191022 69.52777777777777 0.08919888831554329 18
NICT_Kyoto.1220 nunatsiaq-20191025 70.45833333333333 0.008141619976607423 12
NICT_Kyoto.1220 nunatsiaq-20191025-2 79.46153846153847 0.3749524448721059 13
NICT_Kyoto.1220 nunatsiaq-20191025-3 63.017857142857146 -0.09474113412394858 14
NICT_Kyoto.1220 nunatsiaq-20191030 64.8076923076923 0.025859815481540573 13
NICT_Kyoto.1220 nunatsiaq-20191031 72.18181818181819 0.08510750918706951 11
NICT_Kyoto.1220 nunatsiaq-20191104 67.96153846153847 -0.07637499714723235 13
NICT_Kyoto.1220 nunatsiaq-20191106 59.55555555555556 -0.30269535276407744 9
NICT_Kyoto.1220 nunatsiaq-20191107 70.70833333333333 -0.014411855296307513 24
NICT_Kyoto.1220 nunatsiaq-20191108 63.875 -0.12669569448312362 20
NICT_Kyoto.1220 nunatsiaq-20191112 70.5 0.07420479552949992 12
NICT_Kyoto.1220 nunatsiaq-20191114 69.81818181818181 -0.03188570389189154 11
NICT_Kyoto.1220 nunatsiaq-20191114-2 74.25 0.19387224358604627 18
NICT_Kyoto.1220 nunatsiaq-20191121 71.45833333333333 0.034428767169859036 12
NICT_Kyoto.1220 nunatsiaq-20191125 74.6 0.14520663275691525 5
NICT_Kyoto.1220 nunatsiaq-20191127 67.88235294117646 -0.1461048346230491 17
NICT_Kyoto.1220 nunatsiaq-20191128 60.4 -0.311341426901569 15
NICT_Kyoto.1220 nunatsiaq-20191128-2 72.0 0.19756644519497266 6
NICT_Kyoto.1220 nunatsiaq-20191129 52.0 -0.4640519250084961 10
NRC.985 Hansard_20180319 72.6100352112676 0.15094529061153988 568
NRC.985 nunatsiaq-20190905 67.16071428571429 -0.11283478768009156 56
NRC.985 nunatsiaq-20190911 80.9375 0.35773291224701526 16
NRC.985 nunatsiaq-20190920 69.10714285714286 -0.15860721117330775 14
NRC.985 nunatsiaq-20190923 67.0 0.15132867000946923 5
NRC.985 nunatsiaq-20190924 80.0 0.40862261431265345 12
NRC.985 nunatsiaq-20190926 67.4 0.0481928067028467 10
NRC.985 nunatsiaq-20190926-2 67.0 -0.09190751173223916 11
NRC.985 nunatsiaq-20190930 56.92307692307692 -0.45577298531367294 13
NRC.985 nunatsiaq-20191002 76.0 0.28522798878509165 7
NRC.985 nunatsiaq-20191007 66.66666666666667 -0.16229456442075058 15
NRC.985 nunatsiaq-20191009 67.5 0.17588540999971872 9
NRC.985 nunatsiaq-20191010 78.86666666666666 0.40245625941790647 15
NRC.985 nunatsiaq-20191010-2 62.333333333333336 -0.6500312571219579 3
NRC.985 nunatsiaq-20191011 74.25 0.23955067591027004 8
NRC.985 nunatsiaq-20191017 67.0 -0.0386283558391143 6
NRC.985 nunatsiaq-20191017-2 73.38333333333334 0.1766948590512673 30
NRC.985 nunatsiaq-20191018 74.375 0.1733474218014871 8
NRC.985 nunatsiaq-20191022 56.5 -0.46482169176485855 15
NRC.985 nunatsiaq-20191025 64.34615384615384 -0.3602737474696391 13
NRC.985 nunatsiaq-20191025-2 70.22727272727273 0.056870256957443896 11
NRC.985 nunatsiaq-20191025-3 67.22222222222223 -0.08498525219125999 9
NRC.985 nunatsiaq-20191030 60.25 -0.3148052709645617 14
NRC.985 nunatsiaq-20191031 58.53333333333333 -0.29505403159495963 15
NRC.985 nunatsiaq-20191104 65.73076923076923 0.008052849825694363 13
NRC.985 nunatsiaq-20191106 55.35 -0.3776460357567556 10
NRC.985 nunatsiaq-20191107 68.84210526315789 0.03726225935492348 19
NRC.985 nunatsiaq-20191108 72.36111111111111 0.1317264795075589 18
NRC.985 nunatsiaq-20191112 62.94444444444444 -0.18104978050995832 18
NRC.985 nunatsiaq-20191114 68.25 -0.024061152236736626 16
NRC.985 nunatsiaq-20191114-2 69.44117647058823 -0.004185041473835855 17
NRC.985 nunatsiaq-20191121 58.95454545454545 -0.25673408903917183 11
NRC.985 nunatsiaq-20191125 69.8 0.04579027231941772 10
NRC.985 nunatsiaq-20191127 64.34782608695652 -0.16216696889518536 23
NRC.985 nunatsiaq-20191128 59.233333333333334 -0.24151284123921654 15
NRC.985 nunatsiaq-20191128-2 65.21875 -0.14449973278280065 16
NRC.985 nunatsiaq-20191129 77.33333333333333 0.08640225286526138 3
NiuTrans.1206 Hansard_20180319 74.59908026755853 0.2246948848762272 598
NiuTrans.1206 nunatsiaq-20190905 65.24468085106383 -0.16607627737644456 47
NiuTrans.1206 nunatsiaq-20190911 65.91176470588235 -0.003153960624935128 17
NiuTrans.1206 nunatsiaq-20190920 74.28571428571429 0.24396488841407798 14
NiuTrans.1206 nunatsiaq-20190923 82.66666666666667 0.49592802849163314 6
NiuTrans.1206 nunatsiaq-20190924 67.5 0.10145433780196433 20
NiuTrans.1206 nunatsiaq-20190926 79.5 0.5538410885676952 11
NiuTrans.1206 nunatsiaq-20190926-2 75.94117647058823 0.24600683946780477 17
NiuTrans.1206 nunatsiaq-20190930 63.916666666666664 -0.10710062123671711 12
NiuTrans.1206 nunatsiaq-20191002 60.125 -0.46949139974088017 8
NiuTrans.1206 nunatsiaq-20191007 76.07142857142857 0.2658776898773435 14
NiuTrans.1206 nunatsiaq-20191009 70.0 0.2233136885925035 16
NiuTrans.1206 nunatsiaq-20191010 63.958333333333336 -0.25309756636223973 12
NiuTrans.1206 nunatsiaq-20191010-2 73.4 0.17715513673316713 5
NiuTrans.1206 nunatsiaq-20191011 74.85714285714286 0.2358179612607871 14
NiuTrans.1206 nunatsiaq-20191017 79.1875 0.6239814592133858 8
NiuTrans.1206 nunatsiaq-20191017-2 66.44444444444444 -0.1396092641167636 18
NiuTrans.1206 nunatsiaq-20191018 78.27777777777777 0.40167946054194437 9
NiuTrans.1206 nunatsiaq-20191022 72.73333333333333 0.09632318816401388 15
NiuTrans.1206 nunatsiaq-20191025 67.94444444444444 0.010279182758245718 18
NiuTrans.1206 nunatsiaq-20191025-2 81.55555555555556 0.26965578277652374 9
NiuTrans.1206 nunatsiaq-20191025-3 67.5 0.12079683492870769 11
NiuTrans.1206 nunatsiaq-20191030 80.5 0.35701763039544193 13
NiuTrans.1206 nunatsiaq-20191031 75.15384615384616 0.16500238295810915 13
NiuTrans.1206 nunatsiaq-20191104 70.4 -0.07378026536557615 10
NiuTrans.1206 nunatsiaq-20191106 68.9090909090909 -0.12197657270052535 11
NiuTrans.1206 nunatsiaq-20191107 74.6 0.14902895062744048 20
NiuTrans.1206 nunatsiaq-20191108 82.0 0.39874795013607733 13
NiuTrans.1206 nunatsiaq-20191112 75.05 0.22651340643877252 20
NiuTrans.1206 nunatsiaq-20191114 78.0 0.24787394124248216 9
NiuTrans.1206 nunatsiaq-20191114-2 72.45454545454545 0.34057291994662164 11
NiuTrans.1206 nunatsiaq-20191121 82.125 0.3724338836807099 8
NiuTrans.1206 nunatsiaq-20191125 74.05555555555556 0.24176475515957863 9
NiuTrans.1206 nunatsiaq-20191127 66.08823529411765 -0.046497177271326906 17
NiuTrans.1206 nunatsiaq-20191128 64.40625 -0.2804149385686532 16
NiuTrans.1206 nunatsiaq-20191128-2 61.44444444444444 -0.2027309727852988 9
NiuTrans.1206 nunatsiaq-20191129 70.14285714285714 0.14779519491120885 7
OPPO.191 Hansard_20180319 71.56518010291595 0.10934985514680426 583
OPPO.191 nunatsiaq-20190905 57.473214285714285 -0.5409317370396203 56
OPPO.191 nunatsiaq-20190911 60.5 -0.3429740622814585 13
OPPO.191 nunatsiaq-20190920 74.8 0.009917792805452255 20
OPPO.191 nunatsiaq-20190923 82.14285714285714 0.3465557133729998 7
OPPO.191 nunatsiaq-20190924 68.52380952380952 0.0027539416125503128 21
OPPO.191 nunatsiaq-20190926 61.25 -0.31556981764413533 8
OPPO.191 nunatsiaq-20190926-2 75.38888888888889 0.165508690929729 9
OPPO.191 nunatsiaq-20190930 41.04545454545455 -1.0994656253439659 11
OPPO.191 nunatsiaq-20191002 62.1875 -0.24173772450267428 8
OPPO.191 nunatsiaq-20191007 67.77272727272727 -0.15140559143380036 22
OPPO.191 nunatsiaq-20191009 63.15 -0.27137772216220213 10
OPPO.191 nunatsiaq-20191010 67.38235294117646 -0.27642036468170056 17
OPPO.191 nunatsiaq-20191010-2 76.25 -0.020230983812715028 8
OPPO.191 nunatsiaq-20191011 60.6 -0.35030372722089564 15
OPPO.191 nunatsiaq-20191017 62.42857142857143 -0.030813082476277835 7
OPPO.191 nunatsiaq-20191017-2 75.31818181818181 0.24009211188195873 22
OPPO.191 nunatsiaq-20191018 61.0 -0.19966187887108036 7
OPPO.191 nunatsiaq-20191022 55.975 -0.42565462360475453 20
OPPO.191 nunatsiaq-20191025 69.76470588235294 0.15365689412783756 17
OPPO.191 nunatsiaq-20191025-2 69.70833333333333 -0.12334833783424225 12
OPPO.191 nunatsiaq-20191025-3 59.76923076923077 -0.2636888627438688 13
OPPO.191 nunatsiaq-20191030 55.035714285714285 -0.48426096940022995 14
OPPO.191 nunatsiaq-20191031 63.357142857142854 -0.37875846946983976 14
OPPO.191 nunatsiaq-20191104 74.5 0.07320509060819255 10
OPPO.191 nunatsiaq-20191106 58.36363636363637 -0.4180456107850931 11
OPPO.191 nunatsiaq-20191107 71.13157894736842 -0.02280865582546911 19
OPPO.191 nunatsiaq-20191108 74.9047619047619 0.2712632058274362 21
OPPO.191 nunatsiaq-20191112 61.18421052631579 -0.4313584219091203 19
OPPO.191 nunatsiaq-20191114 54.583333333333336 -0.38765189176684656 12
OPPO.191 nunatsiaq-20191114-2 69.86111111111111 -0.08932303923983892 18
OPPO.191 nunatsiaq-20191121 78.16666666666667 0.4256061160911296 12
OPPO.191 nunatsiaq-20191125 61.9 -0.14905252619650305 10
OPPO.191 nunatsiaq-20191127 65.97727272727273 -0.09568634208263466 22
OPPO.191 nunatsiaq-20191128 60.0 -0.31968704242731777 12
OPPO.191 nunatsiaq-20191128-2 60.1 -0.46367063011985205 10
OPPO.191 nunatsiaq-20191129 69.28571428571429 -0.09812361450378528 7
SRPOL.385 Hansard_20180319 72.94634146341464 0.18039850623664255 615
SRPOL.385 nunatsiaq-20190905 65.5125 -0.15267365329374166 40
SRPOL.385 nunatsiaq-20190911 66.0 -0.038690508551330785 19
SRPOL.385 nunatsiaq-20190920 71.33333333333333 0.5286037985535118 15
SRPOL.385 nunatsiaq-20190923 74.72222222222223 0.4161004001536636 9
SRPOL.385 nunatsiaq-20190924 72.93333333333334 0.04884468544536984 15
SRPOL.385 nunatsiaq-20190926 64.0 -0.29634267563699274 10
SRPOL.385 nunatsiaq-20190926-2 63.5 -0.06398569917036445 9
SRPOL.385 nunatsiaq-20190930 62.833333333333336 -0.3852691145264617 6
SRPOL.385 nunatsiaq-20191002 69.8125 0.15876032277348484 8
SRPOL.385 nunatsiaq-20191007 66.35714285714286 -0.031712377534798684 21
SRPOL.385 nunatsiaq-20191009 73.53125 0.14745310662595246 16
SRPOL.385 nunatsiaq-20191010 70.38888888888889 0.09623219432886237 18
SRPOL.385 nunatsiaq-20191010-2 59.5 -0.31467705713683725 4
SRPOL.385 nunatsiaq-20191011 67.97368421052632 -0.013291271768684212 19
SRPOL.385 nunatsiaq-20191017 73.3125 -0.07713137969931685 8
SRPOL.385 nunatsiaq-20191017-2 65.03571428571429 -0.03266432463100022 28
SRPOL.385 nunatsiaq-20191018 78.53571428571429 0.09297171907635622 14
SRPOL.385 nunatsiaq-20191022 52.73529411764706 -0.4230609882586823 17
SRPOL.385 nunatsiaq-20191025 68.96666666666667 -0.03596322014587229 15
SRPOL.385 nunatsiaq-20191025-2 64.8 -0.08018614257285539 5
SRPOL.385 nunatsiaq-20191025-3 70.72727272727273 0.053614323130876634 11
