SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
allafrica.15186 Online-Z.1636 DiDi_NLP.1455 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
allafrica.15186 zlabs-nlp.169 DiDi_NLP.1455 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 1 0
allafrica.15224 ariel197197.1373 DiDi_NLP.1455 0 1 0 1 0 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 1 0
allafrica.15239 DiDi_NLP.1455 zlabs-nlp.169 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1
allafrica.15239 Online-G.1560 zlabs-nlp.169 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
allafrica.15247 OPPO.1489 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
allafrica.15247 OPPO.1489 ariel197197.1373 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
allafrica.15247 Online-G.1560 Online-Z.1636 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
allafrica.15247 Online-G.1560 ariel197197.1373 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
allafrica.15247 PROMT_NMT.374 Online-Z.1636 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15247 PROMT_NMT.374 ariel197197.1373 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 Online-B.1595 Online-A.1577 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0
allafrica.15310 Online-B.1595 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 ariel197197.1373 Online-Z.1636 0 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 1 0
allafrica.15323 DiDi_NLP.1455 zlabs-nlp.169 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 1 0
allafrica.15323 OPPO.1489 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-A.1577 zlabs-nlp.169 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-B.1595 zlabs-nlp.169 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-G.1560 zlabs-nlp.169 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 PROMT_NMT.374 zlabs-nlp.169 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
brisbanetimes.com.au.225974 Online-G.1560 DiDi_NLP.1455 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225974 Online-G.1560 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225974 Online-G.1560 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225974 Online-B.1595 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
brisbanetimes.com.au.225974 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225974 PROMT_NMT.374 DiDi_NLP.1455 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
brisbanetimes.com.au.225974 PROMT_NMT.374 Online-Z.1636 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
brisbanetimes.com.au.225974 PROMT_NMT.374 zlabs-nlp.169 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225974 ariel197197.1373 Online-Z.1636 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225974 ariel197197.1373 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 DiDi_NLP.1455 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 OPPO.1489 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cbsnews.302129 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 PROMT_NMT.374 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chicago_defender.80 OPPO.1489 DiDi_NLP.1455 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
chicago_defender.80 OPPO.1489 Online-B.1595 1 1 0 1 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 1 1 0 0 1
chicago_defender.80 OPPO.1489 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chicago_defender.80 Online-A.1577 Online-Z.1636 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0
cnbc.com.33934 Online-A.1577 zlabs-nlp.169 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33934 Online-G.1560 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33987 OPPO.1489 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33987 Online-G.1560 PROMT_NMT.374 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1
cnbc.com.33999 OPPO.1489 Online-G.1560 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1 0
cnn.385761 OPPO.1489 DiDi_NLP.1455 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761 Online-B.1595 DiDi_NLP.1455 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 Online-Z.1636 DiDi_NLP.1455 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
cnn.385761 PROMT_NMT.374 DiDi_NLP.1455 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0
cnn.385761 ariel197197.1373 DiDi_NLP.1455 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 1 1 1 0 1 1 0 1 1 0
cnn.385761 ariel197197.1373 PROMT_NMT.374 0 1 1 1 1 0 0 1 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 1 0
cnn.385803 OPPO.1489 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385803 OPPO.1489 Online-Z.1636 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385803 OPPO.1489 ariel197197.1373 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1
cnn.385803 Online-G.1560 Online-Z.1636 0 0 1 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1
cnn.385803 Online-G.1560 ariel197197.1373 1 0 0 0 0 1 1 0 0 1 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1
dailymail.co.uk.365139 DiDi_NLP.1455 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 0 1 0 1
dailymail.co.uk.365139 Online-A.1577 zlabs-nlp.169 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1
dailymail.co.uk.365139 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365139 Online-G.1560 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365139 PROMT_NMT.374 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1
dailymail.co.uk.365139 ariel197197.1373 zlabs-nlp.169 0 1 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1
dailymail.co.uk.365144 OPPO.1489 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 OPPO.1489 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
dailymail.co.uk.365144 Online-B.1595 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 Online-B.1595 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0
dailymail.co.uk.365144 zlabs-nlp.169 Online-Z.1636 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0
dailymail.co.uk.365301 OPPO.1489 Online-Z.1636 1 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0
dailymail.co.uk.365301 OPPO.1489 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0
dailymail.co.uk.365301 Online-A.1577 Online-Z.1636 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1
dailymail.co.uk.365301 Online-B.1595 Online-Z.1636 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365301 ariel197197.1373 Online-Z.1636 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0
egyptindependent.com.1660 DiDi_NLP.1455 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
egyptindependent.com.1660 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
egyptindependent.com.1660 Online-G.1560 zlabs-nlp.169 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
egyptindependent.com.1660 ariel197197.1373 zlabs-nlp.169 0 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0
en.ndtv.com.12992 DiDi_NLP.1455 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12992 Online-A.1577 zlabs-nlp.169 1 1 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1
en.ndtv.com.12992 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12992 Online-G.1560 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12992 Online-Z.1636 zlabs-nlp.169 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0
en.ndtv.com.12992 PROMT_NMT.374 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.12997 OPPO.1489 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 OPPO.1489 Online-G.1560 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1
en.ndtv.com.12997 Online-B.1595 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Online-B.1595 Online-G.1560 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 1 0 1 1
en.ndtv.com.12997 PROMT_NMT.374 Online-G.1560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
en.ndtv.com.13009 DiDi_NLP.1455 PROMT_NMT.374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
en.ndtv.com.13009 OPPO.1489 PROMT_NMT.374 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
en.ndtv.com.13009 Online-A.1577 PROMT_NMT.374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
en.ndtv.com.13009 Online-B.1595 PROMT_NMT.374 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1
en.ndtv.com.13009 Online-G.1560 PROMT_NMT.374 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0
en.ndtv.com.13009 Online-Z.1636 PROMT_NMT.374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.13009 ariel197197.1373 PROMT_NMT.374 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1
en.ndtv.com.13009 zlabs-nlp.169 PROMT_NMT.374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
en.ndtv.com.13141 DiDi_NLP.1455 Online-B.1595 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1
en.ndtv.com.13141 Online-G.1560 Online-B.1595 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
en.ndtv.com.13141 PROMT_NMT.374 Online-B.1595 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1
en.ndtv.com.13158 OPPO.1489 DiDi_NLP.1455 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1
en.ndtv.com.13158 OPPO.1489 Online-A.1577 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13158 OPPO.1489 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 Online-B.1595 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13158 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 Online-G.1560 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13158 Online-G.1560 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 Online-Z.1636 Online-A.1577 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13158 Online-Z.1636 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13158 PROMT_NMT.374 Online-A.1577 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13158 PROMT_NMT.374 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
euronews-en.185713 Online-B.1595 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
euronews-en.185713 Online-Z.1636 zlabs-nlp.169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
euronews-en.185713 ariel197197.1373 zlabs-nlp.169 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0
express.co.uk.11013 DiDi_NLP.1455 PROMT_NMT.374 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1
express.co.uk.11013 OPPO.1489 PROMT_NMT.374 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
express.co.uk.11013 Online-A.1577 PROMT_NMT.374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
express.co.uk.11013 Online-G.1560 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
express.co.uk.11013 ariel197197.1373 PROMT_NMT.374 0 1 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 1 0
express.co.uk.11013 zlabs-nlp.169 PROMT_NMT.374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
express.co.uk.11016 Online-Z.1636 Online-G.1560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
express.co.uk.11016 PROMT_NMT.374 DiDi_NLP.1455 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0
express.co.uk.11016 PROMT_NMT.374 Online-A.1577 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0
express.co.uk.11016 PROMT_NMT.374 Online-G.1560 1 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1
express.co.uk.11016 PROMT_NMT.374 ariel197197.1373 1 0 0 0 0 1 1 0 0 1 1 0 1 1 1 0 0 1 1 0 0 1 0 0 1
express.co.uk.11016 PROMT_NMT.374 zlabs-nlp.169 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1
express.co.uk.11069 DiDi_NLP.1455 PROMT_NMT.374 1 1 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 0 0
express.co.uk.11069 OPPO.1489 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
express.co.uk.11069 Online-A.1577 PROMT_NMT.374 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
express.co.uk.11069 Online-B.1595 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
express.co.uk.11069 Online-G.1560 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0
express.co.uk.11069 Online-Z.1636 PROMT_NMT.374 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
guardian.260829 DiDi_NLP.1455 Online-A.1577 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1
guardian.260829 Online-B.1595 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260829 Online-Z.1636 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
guardian.260829 ariel197197.1373 Online-A.1577 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19299 Online-B.1595 OPPO.1489 1 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0
huffingtonpost.com.19299 Online-B.1595 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19299 Online-G.1560 OPPO.1489 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0
huffingtonpost.com.19299 Online-G.1560 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19299 PROMT_NMT.374 OPPO.1489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
huffingtonpost.com.19299 PROMT_NMT.374 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 Online-B.1595 Online-A.1577 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 Online-B.1595 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 DiDi_NLP.1455 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 OPPO.1489 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 Online-A.1577 Online-Z.1636 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 PROMT_NMT.374 Online-Z.1636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19327 ariel197197.1373 Online-Z.1636 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19349 Online-B.1595 DiDi_NLP.1455 0 0 0 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1
huffingtonpost.com.19349 Online-B.1595 Online-G.1560 0 1 1 1 0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 1
huffingtonpost.com.19349 Online-B.1595 Online-Z.1636 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1
huffingtonpost.com.19349 Online-A.1577 Online-G.1560 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 1
huffingtonpost.com.19349 Online-A.1577 Online-Z.1636 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
huffingtonpost.com.19355 DiDi_NLP.1455 PROMT_NMT.374 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 0
huffingtonpost.com.19355 OPPO.1489 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19355 Online-G.1560 PROMT_NMT.374 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1
huffingtonpost.com.19355 zlabs-nlp.169 PROMT_NMT.374 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0
independent.280913 OPPO.1489 DiDi_NLP.1455 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
independent.280913 OPPO.1489 Online-A.1577 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
