SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
allafrica.15342 SRPOL.522 CUNI-Transformer.1080 0 0 0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 0 1
allafrica.15342 eTranslation.1048 CUNI-Transformer.1080 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1
brisbanetimes.com.au.225989 OPPO.1121 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225989 OPPO.1121 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225989 SRPOL.522 Online-A.1573 0 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 0 0 1 0 1 1
brisbanetimes.com.au.225989 SRPOL.522 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 CUNI-DocTransformer.1450 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cbsnews.302129 CUNI-DocTransformer.1450 SRPOL.522 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1
cbsnews.302129 CUNI-Transformer.1080 Online-Z.1630 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
cbsnews.302129 CUNI-Transformer.1080 SRPOL.522 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1
cbsnews.302129 OPPO.1121 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cbsnews.302129 Online-A.1573 Online-Z.1630 0 1 0 1 0 1 0 1 1 0 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0
cbsnews.302129 UEDIN-CUNI.1482 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 eTranslation.1048 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cbsnews.302129 eTranslation.1048 SRPOL.522 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1
cbsnews.302172 CUNI-T2T-2018.1071 CUNI-Transformer.1080 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0 0
cbsnews.302172 CUNI-T2T-2018.1071 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172 CUNI-T2T-2018.1071 Online-B.1589 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0
cbsnews.302172 CUNI-DocTransformer.1450 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172 OPPO.1121 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172 SRPOL.522 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172 eTranslation.1048 CUNI-Transformer.1080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1
cbsnews.302172 eTranslation.1048 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302258 CUNI-T2T-2018.1071 Online-Z.1630 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0
cbsnews.302258 SRPOL.522 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chicago_defender.80 CUNI-T2T-2018.1071 CUNI-DocTransformer.1450 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
chicago_defender.80 CUNI-T2T-2018.1071 Online-A.1573 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
cnbc.com.33953 CUNI-DocTransformer.1450 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953 CUNI-T2T-2018.1071 Online-Z.1630 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
cnbc.com.33953 CUNI-Transformer.1080 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953 Online-B.1589 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953 SRPOL.522 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33953 UEDIN-CUNI.1482 Online-Z.1630 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33995 CUNI-DocTransformer.1450 UEDIN-CUNI.1482 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33995 CUNI-DocTransformer.1450 eTranslation.1048 1 0 1 0 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0
cnbc.com.33995 OPPO.1121 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33995 OPPO.1121 eTranslation.1048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnbc.com.33995 Online-A.1573 UEDIN-CUNI.1482 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnbc.com.33995 Online-A.1573 eTranslation.1048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnbc.com.33995 Online-B.1589 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1
cnbc.com.33995 Online-B.1589 eTranslation.1048 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 1 0 1 1 0 1 0 1
cnbc.com.33995 SRPOL.522 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33995 SRPOL.522 eTranslation.1048 1 0 1 0 0 1 0 1 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 0
cnbc.com.33995 CUNI-T2T-2018.1071 eTranslation.1048 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0
cnbc.com.33999 CUNI-T2T-2018.1071 CUNI-DocTransformer.1450 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnbc.com.33999 CUNI-T2T-2018.1071 Online-B.1589 1 0 0 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0
cnbc.com.33999 CUNI-T2T-2018.1071 SRPOL.522 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 0 0 1 1 0
cnn.385555 Online-A.1573 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0
cnn.385555 SRPOL.522 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0
cnn.385672 CUNI-Transformer.1080 CUNI-DocTransformer.1450 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1
cnn.385672 CUNI-Transformer.1080 Online-A.1573 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
cnn.385672 CUNI-Transformer.1080 Online-B.1589 1 0 0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 1 1
cnn.385672 CUNI-Transformer.1080 eTranslation.1048 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0
cnn.385674 OPPO.1121 CUNI-DocTransformer.1450 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385674 OPPO.1121 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 OPPO.1121 eTranslation.1048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 Online-B.1589 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 Online-B.1589 eTranslation.1048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnn.385674 CUNI-T2T-2018.1071 eTranslation.1048 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385674 UEDIN-CUNI.1482 eTranslation.1048 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1
cnn.385761 CUNI-DocTransformer.1450 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761 CUNI-Transformer.1080 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385803 CUNI-DocTransformer.1450 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385803 SRPOL.522 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385803 UEDIN-CUNI.1482 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385803 UEDIN-CUNI.1482 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385803 eTranslation.1048 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnn.385803 eTranslation.1048 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365204 CUNI-DocTransformer.1450 Online-B.1589 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 1
dailymail.co.uk.365204 CUNI-T2T-2018.1071 Online-B.1589 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1
dailymail.co.uk.365204 CUNI-Transformer.1080 Online-B.1589 1 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1
dailymail.co.uk.365204 OPPO.1121 Online-B.1589 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1
dailymail.co.uk.365204 OPPO.1121 SRPOL.522 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0
dailymail.co.uk.365204 Online-Z.1630 Online-B.1589 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
dailymail.co.uk.365293 SRPOL.522 CUNI-Transformer.1080 1 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0
dailymail.co.uk.365293 SRPOL.522 Online-B.1589 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0
dailymail.co.uk.365293 UEDIN-CUNI.1482 CUNI-Transformer.1080 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 0 1 0 1 1 1 1
dailymail.co.uk.365293 UEDIN-CUNI.1482 Online-B.1589 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997 CUNI-DocTransformer.1450 Online-B.1589 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0
en.ndtv.com.12997 CUNI-T2T-2018.1071 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0
en.ndtv.com.12997 CUNI-Transformer.1080 Online-B.1589 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0
en.ndtv.com.12997 SRPOL.522 Online-B.1589 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0
en.ndtv.com.12997 SRPOL.522 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 UEDIN-CUNI.1482 Online-B.1589 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 0 1 0 1 1
en.ndtv.com.12997 UEDIN-CUNI.1482 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 eTranslation.1048 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 eTranslation.1048 Online-B.1589 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 1
en.ndtv.com.12997 eTranslation.1048 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13041 CUNI-T2T-2018.1071 CUNI-Transformer.1080 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 1 1
en.ndtv.com.13041 CUNI-T2T-2018.1071 OPPO.1121 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1
en.ndtv.com.13041 CUNI-T2T-2018.1071 Online-A.1573 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.13041 CUNI-T2T-2018.1071 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13041 CUNI-T2T-2018.1071 eTranslation.1048 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 0 1 0 0 1 1 0 1
en.ndtv.com.13041 CUNI-DocTransformer.1450 Online-Z.1630 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
en.ndtv.com.13073 CUNI-DocTransformer.1450 UEDIN-CUNI.1482 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0
en.ndtv.com.13090 OPPO.1121 CUNI-DocTransformer.1450 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 1 1 0 0 1 1 1 1
en.ndtv.com.13090 OPPO.1121 CUNI-T2T-2018.1071 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13090 OPPO.1121 CUNI-Transformer.1080 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1
en.ndtv.com.13090 OPPO.1121 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13090 OPPO.1121 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1 1
en.ndtv.com.13090 OPPO.1121 UEDIN-CUNI.1482 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13090 CUNI-DocTransformer.1450 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1
en.ndtv.com.13090 CUNI-T2T-2018.1071 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 1
en.ndtv.com.13090 SRPOL.522 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13090 SRPOL.522 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 1
en.ndtv.com.13090 UEDIN-CUNI.1482 Online-B.1589 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 1
en.ndtv.com.13090 eTranslation.1048 Online-B.1589 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1
express.co.uk.11102 CUNI-DocTransformer.1450 Online-B.1589 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
express.co.uk.11102 CUNI-Transformer.1080 Online-B.1589 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1
express.co.uk.11102 OPPO.1121 Online-B.1589 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1
express.co.uk.11102 SRPOL.522 Online-B.1589 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1
express.co.uk.11102 UEDIN-CUNI.1482 Online-B.1589 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1
express.co.uk.11102 eTranslation.1048 Online-B.1589 1 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 1 1 0 0 1 1 1 0
foxnews.100073 CUNI-DocTransformer.1450 Online-A.1573 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0
foxnews.100073 CUNI-Transformer.1080 Online-A.1573 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
foxnews.100073 OPPO.1121 Online-A.1573 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0
foxnews.100073 Online-B.1589 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
foxnews.100073 Online-Z.1630 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1 1 0
foxnews.100073 SRPOL.522 Online-A.1573 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0
foxnews.100073 UEDIN-CUNI.1482 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
foxnews.100073 eTranslation.1048 Online-A.1573 0 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 1 1
foxnews.100074 eTranslation.1048 UEDIN-CUNI.1482 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 1 1 1
foxnews.100085 OPPO.1121 Online-B.1589 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0
foxnews.100085 OPPO.1121 SRPOL.522 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
foxnews.100086 CUNI-DocTransformer.1450 SRPOL.522 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1
foxnews.100086 CUNI-T2T-2018.1071 SRPOL.522 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 1 1 0 0
foxnews.100086 eTranslation.1048 SRPOL.522 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0
guardian.260748 CUNI-Transformer.1080 SRPOL.522 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 1 0
guardian.260748 CUNI-Transformer.1080 UEDIN-CUNI.1482 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0
guardian.260755 OPPO.1121 CUNI-T2T-2018.1071 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
guardian.260755 OPPO.1121 CUNI-Transformer.1080 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260755 OPPO.1121 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
guardian.260755 SRPOL.522 CUNI-DocTransformer.1450 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
guardian.260755 SRPOL.522 CUNI-T2T-2018.1071 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
guardian.260755 SRPOL.522 CUNI-Transformer.1080 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
guardian.260755 SRPOL.522 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
huffingtonpost.com.19334 CUNI-Transformer.1080 Online-A.1573 0 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0
huffingtonpost.com.19334 UEDIN-CUNI.1482 Online-A.1573 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1
huffingtonpost.com.19347 CUNI-DocTransformer.1450 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
huffingtonpost.com.19347 CUNI-DocTransformer.1450 eTranslation.1048 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
huffingtonpost.com.19347 CUNI-T2T-2018.1071 UEDIN-CUNI.1482 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 0 0 1 1 0 1 0 1 1
huffingtonpost.com.19347 CUNI-T2T-2018.1071 eTranslation.1048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
huffingtonpost.com.19347 SRPOL.522 UEDIN-CUNI.1482 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
huffingtonpost.com.19347 SRPOL.522 eTranslation.1048 0 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1
huffingtonpost.com.19368 CUNI-T2T-2018.1071 CUNI-DocTransformer.1450 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19368 CUNI-T2T-2018.1071 Online-A.1573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0
huffingtonpost.com.19368 CUNI-T2T-2018.1071 Online-Z.1630 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1
huffingtonpost.com.19368 CUNI-Transformer.1080 CUNI-DocTransformer.1450 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
