SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
cnbc.com.33996 OPPO.1201 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 OPPO.1201 zlabs-nlp.95 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33996 ENMT.1477 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 ENMT.1477 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 ENMT.1477 zlabs-nlp.95 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33996 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 NiuTrans.1347 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 NiuTrans.1347 zlabs-nlp.95 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33996 Online-A.1575 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Online-A.1575 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Online-A.1575 zlabs-nlp.95 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33996 Online-B.1591 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Online-B.1591 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Online-B.1591 zlabs-nlp.95 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33996 Online-G.1557 Online-Z.1632 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0
cnbc.com.33996 Online-G.1557 SJTU-NICT.370 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0
cnbc.com.33996 Online-G.1557 zlabs-nlp.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
cnbc.com.33999 ENMT.1477 Online-G.1557 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NICT_Kyoto.1223 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NICT_Kyoto.1223 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NICT_Kyoto.1223 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NiuTrans.1347 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NiuTrans.1347 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NiuTrans.1347 Tohoku-AIP-NTT.1453 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1
cnbc.com.33999 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1201 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1201 Tohoku-AIP-NTT.1453 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0
cnbc.com.33999 Online-A.1575 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 Online-A.1575 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 Online-A.1575 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 Online-Z.1632 Online-G.1557 0 0 0 0 0 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1
cnbc.com.33999 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 zlabs-nlp.95 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnbc.com.33999 zlabs-nlp.95 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 ENMT.1477 SJTU-NICT.370 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 NICT_Kyoto.1223 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 OPPO.1201 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761 Online-B.1591 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 Tohoku-AIP-NTT.1453 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 zlabs-nlp.95 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0
cnn.385803 Online-B.1591 NICT_Kyoto.1223 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1
cnn.385803 Online-B.1591 Online-A.1575 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
cnn.385803 Online-B.1591 Online-G.1557 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385803 Online-B.1591 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 OPPO.1201 NICT_Kyoto.1223 0 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0
dailymail.co.uk.365144 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 OPPO.1201 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 OPPO.1201 zlabs-nlp.95 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365144 ENMT.1477 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 NICT_Kyoto.1223 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365144 NiuTrans.1347 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 NiuTrans.1347 zlabs-nlp.95 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365144 Online-A.1575 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 Online-A.1575 zlabs-nlp.95 1 1 1 1 0 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1
dailymail.co.uk.365144 Online-B.1591 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365144 Online-Z.1632 Online-G.1557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dailymail.co.uk.365144 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 zlabs-nlp.95 Online-G.1557 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365293 ENMT.1477 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365293 OPPO.1201 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
dailymail.co.uk.365293 OPPO.1201 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
dailymail.co.uk.365293 zlabs-nlp.95 Online-G.1557 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 0 0 1 1 0
en.ndtv.com.12997 ENMT.1477 Online-G.1557 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 ENMT.1477 zlabs-nlp.95 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 NiuTrans.1347 Online-G.1557 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.12997 Online-B.1591 Online-G.1557 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Online-B.1591 zlabs-nlp.95 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13004 Online-G.1557 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13004 Online-Z.1632 SJTU-NICT.370 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13004 Online-Z.1632 zlabs-nlp.95 1 1 0 1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0
en.ndtv.com.13004 Tohoku-AIP-NTT.1453 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13004 Tohoku-AIP-NTT.1453 zlabs-nlp.95 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
en.ndtv.com.13009 ENMT.1477 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13009 NiuTrans.1347 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13009 Online-B.1591 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13009 Tohoku-AIP-NTT.1453 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13028 NiuTrans.1347 Online-B.1591 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13028 NiuTrans.1347 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13028 NiuTrans.1347 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13028 NiuTrans.1347 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13028 NiuTrans.1347 zlabs-nlp.95 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13028 Tohoku-AIP-NTT.1453 Online-B.1591 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1
en.ndtv.com.13028 Tohoku-AIP-NTT.1453 Online-G.1557 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1
en.ndtv.com.13155 NICT_Kyoto.1223 Online-G.1557 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 NICT_Kyoto.1223 Online-Z.1632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13155 NICT_Kyoto.1223 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Online-A.1575 Online-G.1557 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13155 Online-A.1575 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 ENMT.1477 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13155 OPPO.1201 SJTU-NICT.370 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13155 Online-B.1591 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Tohoku-AIP-NTT.1453 Online-G.1557 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Tohoku-AIP-NTT.1453 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 zlabs-nlp.95 SJTU-NICT.370 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
express.co.uk.11016 NICT_Kyoto.1223 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
express.co.uk.11016 NiuTrans.1347 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
express.co.uk.11016 Online-G.1557 SJTU-NICT.370 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
