SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
blesk.cz.189613 Online-B.1586 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
blesk.cz.189613 Online-G.1552 CUNI-T2T-2018.1072 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
blesk.cz.189613 Online-G.1552 CUNI-Transformer.1081 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0
blesk.cz.189613 Online-G.1552 UEDIN-CUNI.1359 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0
blesk.cz.189613 Online-G.1552 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0
blesk.cz.189613 PROMT_NMT.76 CUNI-T2T-2018.1072 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
blesk.cz.189613 PROMT_NMT.76 CUNI-Transformer.1081 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0
blesk.cz.189613 PROMT_NMT.76 Online-Z.1628 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1
blesk.cz.189613 PROMT_NMT.76 UEDIN-CUNI.1359 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0
blesk.cz.189613 PROMT_NMT.76 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
blesk.cz.189613 SRPOL.1365 CUNI-T2T-2018.1072 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0
blesk.cz.189613 SRPOL.1365 CUNI-Transformer.1081 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0
blesk.cz.189613 SRPOL.1365 Online-Z.1628 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
blesk.cz.189613 SRPOL.1365 UEDIN-CUNI.1359 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0
blesk.cz.189613 SRPOL.1365 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 CUNI-DocTransformer.1457 CUNI-Transformer.1081 1 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 1 1 1 0 0
blesk.cz.189625 CUNI-DocTransformer.1457 Online-A.1570 1 1 1 1 0 0 1 1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0
blesk.cz.189625 CUNI-DocTransformer.1457 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
blesk.cz.189625 OPPO.1481 CUNI-T2T-2018.1072 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 OPPO.1481 CUNI-Transformer.1081 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 OPPO.1481 Online-A.1570 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 OPPO.1481 SRPOL.1365 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
blesk.cz.189625 OPPO.1481 UEDIN-CUNI.1359 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 OPPO.1481 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 CUNI-T2T-2018.1072 Online-A.1570 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1
blesk.cz.189625 CUNI-T2T-2018.1072 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 Online-B.1586 CUNI-T2T-2018.1072 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
blesk.cz.189625 Online-B.1586 CUNI-Transformer.1081 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
blesk.cz.189625 Online-B.1586 Online-A.1570 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
blesk.cz.189625 Online-B.1586 SRPOL.1365 0 1 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1
blesk.cz.189625 Online-B.1586 UEDIN-CUNI.1359 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
blesk.cz.189625 Online-B.1586 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 Online-G.1552 CUNI-Transformer.1081 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
blesk.cz.189625 Online-G.1552 Online-A.1570 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0
blesk.cz.189625 Online-G.1552 zlabs-nlp.1149 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 Online-Z.1628 CUNI-Transformer.1081 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
blesk.cz.189625 Online-Z.1628 Online-A.1570 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 1 0
blesk.cz.189625 Online-Z.1628 zlabs-nlp.1149 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
blesk.cz.189625 PROMT_NMT.76 CUNI-Transformer.1081 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
blesk.cz.189625 PROMT_NMT.76 Online-A.1570 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0
blesk.cz.189625 PROMT_NMT.76 SRPOL.1365 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
blesk.cz.189625 PROMT_NMT.76 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189625 UEDIN-CUNI.1359 Online-A.1570 1 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1
blesk.cz.189629 CUNI-DocTransformer.1457 Online-A.1570 1 1 0 1 0 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 1 1 0
blesk.cz.189629 CUNI-DocTransformer.1457 Online-B.1586 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0
blesk.cz.189629 CUNI-DocTransformer.1457 Online-Z.1628 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
blesk.cz.189629 CUNI-DocTransformer.1457 zlabs-nlp.1149 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
blesk.cz.189629 CUNI-T2T-2018.1072 Online-Z.1628 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0
blesk.cz.189629 CUNI-Transformer.1081 Online-Z.1628 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0
blesk.cz.189629 OPPO.1481 Online-Z.1628 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
blesk.cz.189629 Online-A.1570 Online-Z.1628 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189629 Online-B.1586 Online-Z.1628 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0
blesk.cz.189629 Online-G.1552 Online-Z.1628 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
blesk.cz.189629 PROMT_NMT.76 Online-A.1570 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
blesk.cz.189629 PROMT_NMT.76 Online-B.1586 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0
blesk.cz.189629 PROMT_NMT.76 Online-Z.1628 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0
blesk.cz.189629 PROMT_NMT.76 zlabs-nlp.1149 1 0 0 0 0 0 1 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1
blesk.cz.189629 SRPOL.1365 Online-Z.1628 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
blesk.cz.189629 UEDIN-CUNI.1359 Online-Z.1628 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1
blesk.cz.189629 zlabs-nlp.1149 Online-Z.1628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
blesk.cz.189642 CUNI-T2T-2018.1072 Online-A.1570 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
blesk.cz.189642 CUNI-T2T-2018.1072 PROMT_NMT.76 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1
blesk.cz.189642 CUNI-T2T-2018.1072 SRPOL.1365 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
blesk.cz.189642 CUNI-T2T-2018.1072 UEDIN-CUNI.1359 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0
blesk.cz.189642 OPPO.1481 Online-A.1570 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189642 OPPO.1481 PROMT_NMT.76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189642 OPPO.1481 SRPOL.1365 0 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0
blesk.cz.189642 OPPO.1481 UEDIN-CUNI.1359 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
blesk.cz.189642 Online-B.1586 Online-A.1570 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189642 Online-B.1586 PROMT_NMT.76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189642 Online-B.1586 SRPOL.1365 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0
blesk.cz.189642 Online-B.1586 UEDIN-CUNI.1359 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189642 CUNI-Transformer.1081 SRPOL.1365 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0
blesk.cz.189669 CUNI-Transformer.1081 CUNI-DocTransformer.1457 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189669 CUNI-Transformer.1081 Online-B.1586 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0
blesk.cz.189669 CUNI-Transformer.1081 Online-G.1552 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189669 CUNI-Transformer.1081 Online-Z.1628 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189669 CUNI-Transformer.1081 PROMT_NMT.76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189669 CUNI-DocTransformer.1457 Online-Z.1628 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
blesk.cz.189669 CUNI-DocTransformer.1457 PROMT_NMT.76 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
blesk.cz.189669 Online-A.1570 Online-Z.1628 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0
blesk.cz.189669 Online-A.1570 PROMT_NMT.76 0 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1
blesk.cz.189669 Online-B.1586 Online-Z.1628 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
