SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
abcnews.364002 Online-Z.1634 Online-B.1593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abcnews.364002 Online-Z.1634 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
abcnews.364002 SJTU-NICT.899 Online-B.1593 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1
abcnews.364002 SJTU-NICT.899 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
abcnews.364002 SRPOL.1325 Online-B.1593 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0
abcnews.364002 SRPOL.1325 zlabs-nlp.180 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0
abcnews.364002 eTranslation.926 Online-B.1593 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
abcnews.364002 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15239 NICT_Kyoto.1233 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15239 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15239 OPPO.1076 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15239 Online-B.1593 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15239 Online-G.1559 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15239 SJTU-NICT.899 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
allafrica.15239 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15274 CUNI-Transformer.978 Online-B.1593 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 0
allafrica.15274 NICT_Kyoto.1233 Online-B.1593 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 1 1 0
allafrica.15274 SRPOL.1325 Online-B.1593 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0
allafrica.15310 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 Huoshan_Translate.1137 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 Online-A.1576 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 Online-G.1559 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 Online-Z.1634 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15310 SJTU-NICT.899 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15310 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 Huoshan_Translate.1137 OPPO.1076 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
allafrica.15323 Huoshan_Translate.1137 SJTU-NICT.899 1 1 0 1 0 1 0 1 1 0 0 1 0 0 0 1 1 1 0 0 1 1 0 0 1
allafrica.15323 Huoshan_Translate.1137 Tilde.1425 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 Huoshan_Translate.1137 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-A.1576 SJTU-NICT.899 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1
allafrica.15323 Online-A.1576 Tilde.1425 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 Online-A.1576 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 NICT_Kyoto.1233 Tilde.1425 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 OPPO.1076 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-B.1593 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-G.1559 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 Online-Z.1634 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
allafrica.15323 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
allafrica.15323 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
allafrica.15323 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
brisbanetimes.com.au.225973 OPPO.1076 Online-A.1576 1 0 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0
brisbanetimes.com.au.225973 OPPO.1076 Online-B.1593 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1 1 1
brisbanetimes.com.au.225973 OPPO.1076 Tilde.1430 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 1 1 0
brisbanetimes.com.au.225973 OPPO.1076 eTranslation.926 1 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1
brisbanetimes.com.au.225973 OPPO.1076 zlabs-nlp.180 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225973 CUNI-Transformer.978 Online-B.1593 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 1 1 0
brisbanetimes.com.au.225973 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225973 Online-G.1559 Online-B.1593 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 0 1 1 1 0 1 1 0
brisbanetimes.com.au.225973 SRPOL.1325 Online-B.1593 1 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0
brisbanetimes.com.au.225973 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
brisbanetimes.com.au.225973 Tilde.1425 Online-B.1593 1 0 1 0 1 1 0 1 0 1 0 0 0 0 0 1 1 0 0 1 1 0 0 1 1
brisbanetimes.com.au.225973 Tilde.1425 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 OPPO.1076 CUNI-Transformer.978 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0
cbsnews.302129 Tilde.1425 CUNI-Transformer.978 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 0
cbsnews.302129 Tilde.1425 Tilde.1430 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 0
cbsnews.302129 Tilde.1425 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 eTranslation.926 CUNI-Transformer.978 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0
cbsnews.302129 eTranslation.926 Tilde.1430 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cbsnews.302129 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33934 CUNI-Transformer.978 Online-A.1576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33934 CUNI-Transformer.978 Tilde.1425 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1
cnbc.com.33934 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33934 Online-Z.1634 Tilde.1425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnbc.com.33934 Online-Z.1634 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33934 eTranslation.926 Online-A.1576 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33934 eTranslation.926 Tilde.1425 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 0
cnbc.com.33934 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Online-B.1593 NICT_Kyoto.1233 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0 1 0
cnbc.com.33996 Online-B.1593 Online-G.1559 0 0 1 0 1 0 1 0 0 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 0
cnbc.com.33996 Online-B.1593 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Tilde.1425 CUNI-Transformer.978 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0
cnbc.com.33996 Tilde.1425 Huoshan_Translate.1137 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1
cnbc.com.33996 Tilde.1425 NICT_Kyoto.1233 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1
cnbc.com.33996 Tilde.1425 OPPO.1076 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
cnbc.com.33996 Tilde.1425 Online-A.1576 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
cnbc.com.33996 Tilde.1425 Online-G.1559 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
cnbc.com.33996 Tilde.1425 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996 Tilde.1425 SJTU-NICT.899 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0
cnbc.com.33996 Tilde.1425 SRPOL.1325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnbc.com.33996 Tilde.1425 Tilde.1430 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0
cnbc.com.33996 Tilde.1425 zlabs-nlp.180 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 CUNI-Transformer.978 Online-A.1576 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
cnbc.com.33999 CUNI-Transformer.978 Online-B.1593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 CUNI-Transformer.978 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 CUNI-Transformer.978 SRPOL.1325 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
cnbc.com.33999 CUNI-Transformer.978 Tilde.1425 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 NICT_Kyoto.1233 Online-A.1576 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
cnbc.com.33999 NICT_Kyoto.1233 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnbc.com.33999 NICT_Kyoto.1233 SRPOL.1325 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnbc.com.33999 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1076 Online-A.1576 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
cnbc.com.33999 OPPO.1076 Online-B.1593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1076 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1076 SRPOL.1325 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 OPPO.1076 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 Tilde.1430 SRPOL.1325 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0
cnbc.com.33999 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33999 eTranslation.926 SRPOL.1325 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0
cnbc.com.33999 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 OPPO.1076 Online-A.1576 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
dailymail.co.uk.365293 Huoshan_Translate.1137 NICT_Kyoto.1233 1 0 1 0 0 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 Online-A.1576 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 Online-G.1559 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 SJTU-NICT.899 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 SRPOL.1325 0 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 Tilde.1425 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365293 Huoshan_Translate.1137 Tilde.1430 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1
dailymail.co.uk.365293 OPPO.1076 Online-A.1576 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
dailymail.co.uk.365293 OPPO.1076 SRPOL.1325 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
dailymail.co.uk.365293 OPPO.1076 Tilde.1430 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1
dailymail.co.uk.365293 CUNI-Transformer.978 SRPOL.1325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dailymail.co.uk.365293 Online-B.1593 SRPOL.1325 1 1 1 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0
dailymail.co.uk.365293 eTranslation.926 SRPOL.1325 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0
en.ndtv.com.12997 CUNI-Transformer.978 OPPO.1076 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
en.ndtv.com.12997 CUNI-Transformer.978 Online-B.1593 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0
en.ndtv.com.12997 CUNI-Transformer.978 Online-G.1559 0 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1
en.ndtv.com.12997 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Huoshan_Translate.1137 OPPO.1076 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 1 0 1 0 0
en.ndtv.com.12997 Huoshan_Translate.1137 Online-B.1593 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0
en.ndtv.com.12997 Huoshan_Translate.1137 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Online-A.1576 OPPO.1076 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
en.ndtv.com.12997 Online-A.1576 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 SRPOL.1325 OPPO.1076 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.12997 SRPOL.1325 Online-B.1593 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.12997 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 Tilde.1430 OPPO.1076 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0
en.ndtv.com.12997 Tilde.1430 Online-B.1593 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0
en.ndtv.com.12997 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Huoshan_Translate.1137 NICT_Kyoto.1233 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
en.ndtv.com.13155 Huoshan_Translate.1137 Online-B.1593 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
en.ndtv.com.13155 Huoshan_Translate.1137 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Huoshan_Translate.1137 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Online-A.1576 CUNI-Transformer.978 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1
en.ndtv.com.13155 Online-A.1576 NICT_Kyoto.1233 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1
en.ndtv.com.13155 Online-A.1576 OPPO.1076 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1
en.ndtv.com.13155 Online-A.1576 Online-B.1593 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 0 1
en.ndtv.com.13155 Online-A.1576 Online-Z.1634 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Online-A.1576 Tilde.1430 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 1
en.ndtv.com.13155 Online-A.1576 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Online-G.1559 CUNI-Transformer.978 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1
en.ndtv.com.13155 Online-G.1559 NICT_Kyoto.1233 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Online-G.1559 OPPO.1076 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0
