SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
fukui_shimbun-ja.127 NICT_Kyoto.1230 eTranslation.269 0 0 0 0 0 0 1 1 0 1 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1
fukui_shimbun-ja.127 OPPO.1529 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.127 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.127 Online-G.1564 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.127 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.127 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.127 zlabs-nlp.66 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.131 NICT_Kyoto.1230 Online-A.1581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0
fukui_shimbun-ja.131 NICT_Kyoto.1230 Online-B.1599 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
fukui_shimbun-ja.131 NICT_Kyoto.1230 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.131 NICT_Kyoto.1230 Online-Z.1640 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.131 OPPO.1529 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.131 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.131 eTranslation.269 Online-B.1599 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0
fukui_shimbun-ja.131 eTranslation.269 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
fukui_shimbun-ja.131 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.767 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.767 Online-A.1581 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.767 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.767 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 Online-B.1599 OPPO.1529 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0
hokkaido_shimbun-ja.788 Online-B.1599 Online-G.1564 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 Online-B.1599 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 NICT_Kyoto.1230 Online-Z.1640 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
hokkaido_shimbun-ja.788 NiuTrans.1352 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 Online-G.1564 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.788 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 Online-G.1564 NICT_Kyoto.1230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
hokkaido_shimbun-ja.802 Online-G.1564 Online-Z.1640 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 NICT_Kyoto.1230 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 Online-B.1599 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 eTranslation.269 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.802 zlabs-nlp.66 Online-Z.1640 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 NiuTrans.1352 OPPO.1529 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0
hokkaido_shimbun-ja.870 NiuTrans.1352 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 NiuTrans.1352 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 NiuTrans.1352 eTranslation.269 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
hokkaido_shimbun-ja.870 NiuTrans.1352 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Online-A.1581 OPPO.1529 1 1 0 1 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0
hokkaido_shimbun-ja.870 Online-A.1581 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Online-A.1581 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Online-A.1581 eTranslation.269 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
hokkaido_shimbun-ja.870 Online-A.1581 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Online-B.1599 OPPO.1529 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
hokkaido_shimbun-ja.870 Online-B.1599 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Online-B.1599 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Online-B.1599 eTranslation.269 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
hokkaido_shimbun-ja.870 Online-B.1599 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 NICT_Kyoto.1230 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 NICT_Kyoto.1230 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
hokkaido_shimbun-ja.870 NICT_Kyoto.1230 eTranslation.269 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0
hokkaido_shimbun-ja.870 OPPO.1529 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Tohoku-AIP-NTT.1429 OPPO.1529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0
hokkaido_shimbun-ja.870 Tohoku-AIP-NTT.1429 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Tohoku-AIP-NTT.1429 eTranslation.269 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.870 zlabs-nlp.66 Online-Z.1640 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0
hokkaido_shimbun-ja.872 NiuTrans.1352 NICT_Kyoto.1230 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
hokkaido_shimbun-ja.872 OPPO.1529 NICT_Kyoto.1230 0 0 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.872 OPPO.1529 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.872 Online-B.1599 NICT_Kyoto.1230 1 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 1
hokkaido_shimbun-ja.872 Tohoku-AIP-NTT.1429 NICT_Kyoto.1230 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.872 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.872 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
hokkaido_shimbun-ja.872 eTranslation.269 NICT_Kyoto.1230 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1
hokkaido_shimbun-ja.872 eTranslation.269 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ise_shimbun-ja.91 Online-A.1581 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
ise_shimbun-ja.91 Tohoku-AIP-NTT.1429 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 NICT_Kyoto.1230 Online-A.1581 0 0 1 0 1 0 0 1 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 1 1 1 0
iwaki_minpo-ja.125 NICT_Kyoto.1230 Online-G.1564 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 NICT_Kyoto.1230 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 NICT_Kyoto.1230 eTranslation.269 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0
iwaki_minpo-ja.125 NiuTrans.1352 Online-A.1581 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 NiuTrans.1352 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 OPPO.1529 Online-A.1581 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 OPPO.1529 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 OPPO.1529 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Online-B.1599 Online-A.1581 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Online-B.1599 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
iwaki_minpo-ja.125 Online-B.1599 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Online-Z.1640 Online-A.1581 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
iwaki_minpo-ja.125 Tohoku-AIP-NTT.1429 NiuTrans.1352 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
iwaki_minpo-ja.125 Tohoku-AIP-NTT.1429 Online-A.1581 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Tohoku-AIP-NTT.1429 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Tohoku-AIP-NTT.1429 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Tohoku-AIP-NTT.1429 eTranslation.269 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 Tohoku-AIP-NTT.1429 zlabs-nlp.66 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.125 eTranslation.269 Online-A.1581 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0
iwaki_minpo-ja.125 zlabs-nlp.66 Online-A.1581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
iwaki_minpo-ja.140 NiuTrans.1352 NICT_Kyoto.1230 1 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1
iwaki_minpo-ja.140 OPPO.1529 NICT_Kyoto.1230 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
iwaki_minpo-ja.140 OPPO.1529 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.140 Online-A.1581 NICT_Kyoto.1230 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 0 0 1
iwaki_minpo-ja.140 Online-A.1581 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
iwaki_minpo-ja.140 Online-B.1599 NICT_Kyoto.1230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
iwaki_minpo-ja.140 Online-B.1599 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
iwaki_minpo-ja.140 zlabs-nlp.66 NICT_Kyoto.1230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
saga_shimbun-ja.168 NICT_Kyoto.1230 Online-B.1599 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 1 1 0
saga_shimbun-ja.168 NICT_Kyoto.1230 zlabs-nlp.66 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0
saga_shimbun-ja.168 NiuTrans.1352 Online-B.1599 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
saga_shimbun-ja.168 NiuTrans.1352 Online-G.1564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
saga_shimbun-ja.168 NiuTrans.1352 Online-Z.1640 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
saga_shimbun-ja.168 NiuTrans.1352 eTranslation.269 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
